site_id,site_name,year_image,year_commissioned,site_type,mean_image_value,median_image_value,group,time_period
62,Njagbwema,2021,2020,PowerGen,0.36810150595608365,0.3387655071358894,7,8
62,Njagbwema,2022,2020,PowerGen,0.30695590485670166,0.32922054521244815,7,9
62,Njagbwema,2023,2020,PowerGen,0.33252538497506917,0.3431701326645618,7,10
63,Nyandehun,2014,2022,PowerGen,0.09819905828551749,0.09920561566422506,9,1
63,Nyandehun,2015,2022,PowerGen,0.1183633881622409,0.10093839195363825,9,2
63,Nyandehun,2016,2022,PowerGen,0.07261037773945601,0.06871028450253315,9,3
63,Nyandehun,2017,2022,PowerGen,0.25030813498207544,0.246019019323065,9,4
63,Nyandehun,2018,2022,PowerGen,0.28331985673338267,0.3238489311308189,9,5
63,Nyandehun,2019,2022,PowerGen,0.19598276214956284,0.1954822439220577,9,6
63,Nyandehun,2020,2022,PowerGen,0.2388798082326926,0.2605837551475833,9,7
63,Nyandehun,2021,2022,PowerGen,0.3338769226524273,0.3306567588037823,9,8
63,Nyandehun,2022,2022,PowerGen,0.32904159661343463,0.32574474102620843,9,9
63,Nyandehun,2023,2022,PowerGen,0.35506843217915746,0.3960411281276896,9,10
64,Patewoma,2014,2014,Control,0.06993939318065694,0.05599649732868655,0,1
64,Patewoma,2015,2014,Control,0.10664890247013016,0.13376076534151135,0,2
64,Patewoma,2016,2014,Control,0.0645941551429332,0.049600913158073745,0,3
64,Patewoma,2017,2014,Control,0.24769174667818528,0.214417525025147,0,4
64,Patewoma,2018,2014,Control,0.22506105814587143,0.23538702295100955,0,5
64,Patewoma,2019,2014,Control,0.1904920308266429,0.19860828769844815,0,6
64,Patewoma,2020,2014,Control,0.26612199904687134,0.2729813038218838,0,7
64,Patewoma,2021,2014,Control,0.33875091172332333,0.3493034160548729,0,8
64,Patewoma,2022,2014,Control,0.3359845692178136,0.3165482392282873,0,9
64,Patewoma,2023,2014,Control,0.3478420710941557,0.3370159237274194,0,10
65,Pendembu,2014,2022,PowerGen,0.061299854485785135,0.05189258204631765,9,1
65,Pendembu,2015,2022,PowerGen,0.10239274118680913,0.0950511773196874,9,2
65,Pendembu,2016,2022,PowerGen,0.052915117125148695,0.01981354738684285,9,3
65,Pendembu,2017,2022,PowerGen,0.24513543799994353,0.23786737037647085,9,4
65,Pendembu,2018,2022,PowerGen,0.21076968183882033,0.2503952790537417,9,5
65,Pendembu,2019,2022,PowerGen,0.18981199995434214,0.18413547026951144,9,6
65,Pendembu,2020,2022,PowerGen,0.263073567448234,0.30862160698458563,9,7
65,Pendembu,2021,2022,PowerGen,0.27870029952105235,0.2819297523829214,9,8
65,Pendembu,2022,2022,PowerGen,0.3304263068302689,0.3140219704158198,9,9
65,Pendembu,2023,2022,PowerGen,0.3375558407438804,0.2874757297939494,9,10
66,Petema / Sebehun,2014,2014,Control,0.07191131562788992,0.032875419085049845,0,1
66,Petema / Sebehun,2015,2014,Control,0.12707795799932953,0.1358414622602303,0,2
66,Petema / Sebehun,2016,2014,Control,0.0848994309717104,0.03381856977644205,0,3
66,Petema / Sebehun,2017,2014,Control,0.2562490443468592,0.2571416222392573,0,4
66,Petema / Sebehun,2018,2014,Control,0.24578128926676704,0.2778620039845343,0,5
66,Petema / Sebehun,2019,2014,Control,0.16415200172921243,0.1726528611144684,0,6
66,Petema / Sebehun,2020,2014,Control,0.24319237546125771,0.2622536214376172,0,7
66,Petema / Sebehun,2021,2014,Control,0.3022867593529754,0.3068658747589518,0,8
66,Petema / Sebehun,2022,2014,Control,0.321528059833168,0.3383082193357967,0,9
66,Petema / Sebehun,2023,2014,Control,0.3739466470929736,0.3538329726615716,0,10
67,Rokel,2014,2014,Control,0.05796548156126542,0.06016398188661799,0,1
67,Rokel,2015,2014,Control,0.09425385151945224,0.08720783490874885,0,2
67,Rokel,2016,2014,Control,0.057936502855861195,0.0759395931024664,0,3
67,Rokel,2017,2014,Control,0.22318137445130287,0.22522776551204166,0,4
67,Rokel,2018,2014,Control,0.23132594993968544,0.25252076168197113,0,5
67,Rokel,2019,2014,Control,0.17428382054083627,0.16289980238596974,0,6
67,Rokel,2020,2014,Control,0.24269090108950372,0.26896957104559355,0,7
67,Rokel,2021,2014,Control,0.33272206415122735,0.31985250682981636,0,8
67,Rokel,2022,2014,Control,0.29696535692314746,0.31530326519568785,0,9
67,Rokel,2023,2014,Control,0.27285543004086016,0.2743449878371777,0,10
68,Rokonta,2014,2018,CBIL,0.17564813902982315,0.1103305095525554,5,1
68,Rokonta,2015,2018,CBIL,0.12096145549249344,0.11132189729606815,5,2
68,Rokonta,2016,2018,CBIL,0.1097424082169473,0.1103043328120973,5,3
68,Rokonta,2017,2018,CBIL,0.24584084445241167,0.25142757269329885,5,4
68,Rokonta,2018,2018,CBIL,0.2905940975417713,0.2996726633581117,5,5
68,Rokonta,2019,2018,CBIL,0.22728467661147678,0.18340919085611201,5,6
68,Rokonta,2020,2018,CBIL,0.30635400050313105,0.29366943582863414,5,7
68,Rokonta,2021,2018,CBIL,0.29604241148417715,0.30441488298826647,5,8
68,Rokonta,2022,2018,CBIL,0.29627107006285064,0.2889459481721276,5,9
68,Rokonta,2023,2018,CBIL,0.3522517166754863,0.3491797597951763,5,10
69,Rokupr,2014,2022,CBIL,0.059583267667898426,0.0493412259077156,9,1
69,Rokupr,2015,2022,CBIL,0.08879053254263533,0.06742902175368605,9,2
69,Rokupr,2016,2022,CBIL,0.06310602917679466,0.0512157925572182,9,3
69,Rokupr,2017,2022,CBIL,0.22850547041628924,0.2414359587056067,9,4
69,Rokupr,2018,2022,CBIL,0.235928750428164,0.26102426557845926,9,5
69,Rokupr,2019,2022,CBIL,0.19152749574536812,0.20006748118099435,9,6
69,Rokupr,2020,2022,CBIL,0.26692701447769684,0.31477666074289945,9,7
69,Rokupr,2021,2022,CBIL,0.3395081610923594,0.3352300164363782,9,8
69,Rokupr,2022,2022,CBIL,0.3019908916191507,0.3034155701376887,9,9
69,Rokupr,2023,2022,CBIL,0.362015313352238,0.3585638816297526,9,10
70,Roten,2014,2014,Control,0.07350763054263229,0.036609904972978946,0,1
70,Roten,2015,2014,Control,0.10967856197704219,0.08425454397587955,0,2
70,Roten,2016,2014,Control,0.13793270668000948,0.06031427448408025,0,3
70,Roten,2017,2014,Control,0.29262570701109264,0.25094363031890876,0,4
70,Roten,2018,2014,Control,0.21222584068660422,0.2750657053885487,0,5
70,Roten,2019,2014,Control,0.21274915664558874,0.18232643394289633,0,6
70,Roten,2020,2014,Control,0.34169712561478893,0.2807708759153686,0,7
70,Roten,2021,2014,Control,0.3315229247512692,0.3215068609598109,0,8
70,Roten,2022,2014,Control,0.3503983010885295,0.3387085658862341,0,9
70,Roten,2023,2014,Control,0.2829182989377954,0.3229666262984635,0,10
71,Sahn,2014,2019,PowerGen,0.11267614752061939,0.1323434982813299,6,1
71,Sahn,2015,2019,PowerGen,0.12617583009939362,0.1209042219665568,6,2
71,Sahn,2016,2019,PowerGen,0.10228162503036133,0.06827522005200405,6,3
71,Sahn,2017,2019,PowerGen,0.3617014122861435,0.3187698246838693,6,4
71,Sahn,2018,2019,PowerGen,0.467872546175121,0.46239514940522963,6,5
71,Sahn,2019,2019,PowerGen,0.3820099479921422,0.36462257269343523,6,6
71,Sahn,2020,2019,PowerGen,0.3877390147297496,0.43086255081863256,6,7
71,Sahn,2021,2019,PowerGen,0.4964314877272704,0.5417861598113731,6,8
71,Sahn,2022,2019,PowerGen,0.4815473158145237,0.4981883343924016,6,9
71,Sahn,2023,2019,PowerGen,0.5669820803974382,0.5325429093357925,6,10
72,Sandaru,2014,2020,PowerGen,0.07068668717113177,0.018490860060843148,7,1
72,Sandaru,2014,2021,CBIL,0.07068603500211673,0.018566902922219748,8,1
72,Sandaru,2015,2020,PowerGen,0.11286934772675633,0.08216103755963686,7,2
72,Sandaru,2015,2021,CBIL,0.11294440099081374,0.08229335458575415,8,2
72,Sandaru,2016,2020,PowerGen,0.06135275605291459,0.020640593933269252,7,3
72,Sandaru,2016,2021,CBIL,0.06132692391015652,0.02064381455225885,8,3
72,Sandaru,2017,2020,PowerGen,0.2223375254921575,0.20827812741658355,7,4
72,Sandaru,2017,2021,CBIL,0.22234174362931983,0.20834043099248,8,4
72,Sandaru,2018,2020,PowerGen,0.24363774632816193,0.29538436983366223,7,5
72,Sandaru,2018,2021,CBIL,0.24361749085813247,0.2953539866330859,8,5
72,Sandaru,2019,2020,PowerGen,0.17253006866015058,0.17352009192276985,7,6
72,Sandaru,2019,2021,CBIL,0.17257782408137357,0.17369686693316816,8,6
72,Sandaru,2020,2020,PowerGen,0.24672859533727654,0.2842606259694592,7,7
72,Sandaru,2020,2021,CBIL,0.24669852710715717,0.28443376663196024,8,7
72,Sandaru,2021,2020,PowerGen,0.30398902074073697,0.2822689997558573,7,8
72,Sandaru,2021,2021,CBIL,0.303975331342713,0.28224646677307214,8,8
72,Sandaru,2022,2020,PowerGen,0.2907286632063726,0.29507050875698027,7,9
72,Sandaru,2022,2021,CBIL,0.2906997579763797,0.29503954406516825,8,9
72,Sandaru,2023,2020,PowerGen,0.2749575505625097,0.2900918775975215,7,10
72,Sandaru,2023,2021,CBIL,0.27493160935053135,0.2899869174296345,8,10
73,Sembehun,2014,2014,Control,0.07024016465197895,0.0609681960434574,0,1
73,Sembehun,2015,2014,Control,0.12334622739778461,0.14039638160842355,0,2
73,Sembehun,2016,2014,Control,0.07575475936186438,0.0481867178322624,0,3
73,Sembehun,2017,2014,Control,0.25180086936836743,0.24674674652226106,0,4
73,Sembehun,2018,2014,Control,0.23892122934810783,0.2590349445825721,0,5
73,Sembehun,2019,2014,Control,0.1862006412141147,0.1805658136745052,0,6
73,Sembehun,2020,2014,Control,0.24309580621093152,0.25689720386941906,0,7
73,Sembehun,2021,2014,Control,0.34893532835641033,0.33545559054120166,0,8
73,Sembehun,2022,2014,Control,0.3296659396222655,0.29352373614685956,0,9
73,Sembehun,2023,2014,Control,0.3668733240756046,0.3824749562574737,0,10
74,Senehun,2014,2020,CBIL,0.08682174221701716,0.08713067074271791,7,1
74,Senehun,2015,2020,CBIL,0.1424731580583395,0.12157398495365096,7,2
74,Senehun,2016,2020,CBIL,0.08294529847616258,0.0701951987951453,7,3
74,Senehun,2017,2020,CBIL,0.26585750300515504,0.30974769795898527,7,4
74,Senehun,2018,2020,CBIL,0.25119252636650813,0.3014355127996749,7,5
74,Senehun,2019,2020,CBIL,0.19130388609981994,0.19211501517413876,7,6
74,Senehun,2020,2020,CBIL,0.2351377333132071,0.28000814350810277,7,7
74,Senehun,2021,2020,CBIL,0.27065516787655713,0.2735090763468213,7,8
74,Senehun,2022,2020,CBIL,0.31536263600728665,0.30601809558726434,7,9
74,Senehun,2023,2020,CBIL,0.291756453520453,0.3177223855408395,7,10
75,Sulima,2014,2021,CBIL,0.05450446826966855,0.051536207556658,8,1
75,Sulima,2014,2021,PowerGen,0.05330964425371564,0.04856602089192115,8,1
75,Sulima,2015,2021,CBIL,0.11443730612185128,0.09528616963481976,8,2
75,Sulima,2015,2021,PowerGen,0.11477082328673621,0.09685774315823441,8,2
75,Sulima,2016,2021,CBIL,0.08168308242913894,0.06230219103331085,8,3
75,Sulima,2016,2021,PowerGen,0.0821551193887343,0.06112530564241005,8,3
75,Sulima,2017,2021,CBIL,0.22831039174438433,0.21322193396864506,8,4
75,Sulima,2017,2021,PowerGen,0.22717883153696666,0.21414728254948057,8,4
75,Sulima,2018,2021,CBIL,0.2566280097623904,0.28532165331638404,8,5
75,Sulima,2018,2021,PowerGen,0.25718685253180124,0.28977854280604765,8,5
75,Sulima,2019,2021,CBIL,0.19556417060199657,0.19574308582237146,8,6
75,Sulima,2019,2021,PowerGen,0.1965060206020455,0.19831514597626895,8,6
75,Sulima,2020,2021,CBIL,0.22571308520382816,0.26338006380572854,8,7
75,Sulima,2020,2021,PowerGen,0.22244291066139574,0.25854652564198394,8,7
75,Sulima,2021,2021,CBIL,0.3179875631426251,0.3512513148175043,8,8
75,Sulima,2021,2021,PowerGen,0.3136833186959238,0.3511440510741276,8,8
75,Sulima,2022,2021,CBIL,0.319973718537506,0.3147091291340979,8,9
75,Sulima,2022,2021,PowerGen,0.3173808833314318,0.3167470055381344,8,9
75,Sulima,2023,2021,CBIL,0.29260561269608837,0.311470707571761,8,10
75,Sulima,2023,2021,PowerGen,0.2913391488361414,0.308265102238156,8,10
76,Sumbuya,2014,2021,PowerGen,0.07002510686448543,0.06068151074247745,8,1
76,Sumbuya,2015,2021,PowerGen,0.10460380255229662,0.1123319894466176,8,2
76,Sumbuya,2016,2021,PowerGen,0.0711854520539351,0.054118006856302,8,3
76,Sumbuya,2017,2021,PowerGen,0.21759468079622343,0.222322355073785,8,4
76,Sumbuya,2018,2021,PowerGen,0.2110133377485647,0.23428819124701705,8,5
76,Sumbuya,2019,2021,PowerGen,0.18220196757650547,0.1779264730458962,8,6
76,Sumbuya,2020,2021,PowerGen,0.2596258154724401,0.2814349806872968,8,7
76,Sumbuya,2021,2021,PowerGen,0.3656706382212265,0.3681148033879093,8,8
76,Sumbuya,2022,2021,PowerGen,0.3574463995165256,0.3415204786446596,8,9
76,Sumbuya,2023,2021,PowerGen,0.37959867562710814,0.3587223255489847,8,10
77,Tihun,2014,2020,PowerGen,0.04786535178818635,0.042617309128791,7,1
77,Tihun,2015,2020,PowerGen,0.10888697151560114,0.12183517834317759,7,2
77,Tihun,2016,2020,PowerGen,0.0877669332467754,0.0778345742431603,7,3
77,Tihun,2017,2020,PowerGen,0.248557881291667,0.25585251126779873,7,4
77,Tihun,2018,2020,PowerGen,0.22966540917295594,0.24691736126102878,7,5
77,Tihun,2019,2020,PowerGen,0.4045142239078679,0.41583760770963607,7,6
77,Tihun,2020,2020,PowerGen,0.3634159921509152,0.4464638079160268,7,7
77,Tihun,2021,2020,PowerGen,0.4638758800712293,0.45974736233631613,7,8
77,Tihun,2022,2020,PowerGen,0.34531766500884936,0.35886386299612316,7,9
77,Tihun,2023,2020,PowerGen,0.3710405302724729,0.373694561598594,7,10
78,Tikonko,2014,2019,PowerGen,0.06716360350882641,0.06276200573298704,6,1
78,Tikonko,2015,2019,PowerGen,0.09936489248365167,0.11238839719752475,6,2
78,Tikonko,2016,2019,PowerGen,0.07726099211894007,0.0817865848362688,6,3
78,Tikonko,2017,2019,PowerGen,0.2604697852633442,0.26289753473433264,6,4
78,Tikonko,2018,2019,PowerGen,0.25350672502689353,0.2781871124872587,6,5
78,Tikonko,2019,2019,PowerGen,0.19062358091522855,0.19170111258897385,6,6
78,Tikonko,2020,2019,PowerGen,0.3720942242671238,0.3809256556419417,6,7
78,Tikonko,2021,2019,PowerGen,0.4340236459344392,0.4412896611777166,6,8
78,Tikonko,2022,2019,PowerGen,0.5035571225680637,0.42585375875107945,6,9
78,Tikonko,2023,2019,PowerGen,0.4678743532128064,0.4341893230571995,6,10
79,Tombodu,2014,2019,PowerGen,0.08690703328011311,0.09968190225239935,6,1
79,Tombodu,2015,2019,PowerGen,0.1068499284162056,0.11107625960757225,6,2
79,Tombodu,2016,2019,PowerGen,0.07385341662530015,0.06949046164887329,6,3
79,Tombodu,2017,2019,PowerGen,0.24062315109036403,0.2557341742410596,6,4
79,Tombodu,2018,2019,PowerGen,0.30228056244846574,0.3442278876322807,6,5
79,Tombodu,2019,2019,PowerGen,0.1835247152513089,0.183551197953322,6,6
79,Tombodu,2020,2019,PowerGen,0.23210065321026932,0.24175410340143094,6,7
79,Tombodu,2021,2019,PowerGen,0.26761527404169266,0.2939304295437615,6,8
79,Tombodu,2022,2019,PowerGen,0.30643105727106634,0.3112336951730126,6,9
79,Tombodu,2023,2019,PowerGen,0.3463205683192156,0.3660566449407745,6,10
80,tree_0,2014,2014,tree,0.08431663408887259,0.08581149706472466,0,1
80,tree_0,2015,2014,tree,0.1470062082387172,0.0572605408718313,0,2
80,tree_0,2016,2014,tree,0.05561824897082524,0.0596576890929716,0,3
80,tree_0,2017,2014,tree,0.2548278033649566,0.2173920011362247,0,4
80,tree_0,2018,2014,tree,0.28896858971294087,0.28823632409299704,0,5
80,tree_0,2019,2014,tree,0.18025912768152064,0.201457623548931,0,6
80,tree_0,2020,2014,tree,0.2530586713747028,0.2772307962452941,0,7
80,tree_0,2021,2014,tree,0.3288628921895129,0.32131674047376957,0,8
80,tree_0,2022,2014,tree,0.3842874187037907,0.33747755037472804,0,9
80,tree_0,2023,2014,tree,0.2785770737744936,0.3237394909823481,0,10
81,tree_1,2014,2014,tree,0.10625489576907264,0.09116091633939125,0,1
81,tree_1,2015,2014,tree,0.15653928039822734,0.17054776328567664,0,2
81,tree_1,2016,2014,tree,0.09332752775344061,0.08375986324444196,0,3
81,tree_1,2017,2014,tree,0.25831903701895226,0.2862639878555509,0,4
81,tree_1,2018,2014,tree,0.2843573737264148,0.34257646680536225,0,5
81,tree_1,2019,2014,tree,0.1947162582973815,0.19652538633722916,0,6
81,tree_1,2020,2014,tree,0.2790808133803334,0.28703500536086746,0,7
81,tree_1,2021,2014,tree,0.3275306859921742,0.3338407706731877,0,8
81,tree_1,2022,2014,tree,0.32337211887425427,0.35324167043114674,0,9
81,tree_1,2023,2014,tree,0.3759486187250004,0.372670771737266,0,10
82,tree_10,2014,2014,tree,0.09668039282160328,0.10079607349743791,0,1
82,tree_10,2015,2014,tree,0.10554903570434176,0.1076038772699423,0,2
82,tree_10,2016,2014,tree,0.046405433858571064,0.02615528187383065,0,3
82,tree_10,2017,2014,tree,0.2659730862943409,0.2612151806866969,0,4
82,tree_10,2018,2014,tree,0.2685064706724985,0.2944898627169234,0,5
82,tree_10,2019,2014,tree,0.21739888936100576,0.1745836716511727,0,6
82,tree_10,2020,2014,tree,0.27085253801753806,0.29679044123549786,0,7
82,tree_10,2021,2014,tree,0.26874893121911825,0.2988745490921806,0,8
82,tree_10,2022,2014,tree,0.301091196295273,0.28130264326222487,0,9
82,tree_10,2023,2014,tree,0.3088713203628102,0.35415865043720574,0,10
83,tree_11,2014,2014,tree,0.08056100643187616,0.0770739200615186,0,1
83,tree_11,2015,2014,tree,0.11562743187638198,0.1053377631952825,0,2
83,tree_11,2016,2014,tree,0.07104093557849153,0.045442554466137555,0,3
83,tree_11,2017,2014,tree,0.2620209953301826,0.2634149403030265,0,4
83,tree_11,2018,2014,tree,0.24802998625996303,0.2633148958189996,0,5
83,tree_11,2019,2014,tree,0.17653963933955408,0.1809851583040944,0,6
83,tree_11,2020,2014,tree,0.2658592111992912,0.268060084949976,0,7
83,tree_11,2021,2014,tree,0.3188946818977411,0.3411866833745856,0,8
83,tree_11,2022,2014,tree,0.32940947170002755,0.33561322914664754,0,9
83,tree_11,2023,2014,tree,0.3591072471742407,0.3765003131002498,0,10
84,tree_12,2014,2014,tree,0.07707880906262939,0.0650903224076234,0,1
84,tree_12,2015,2014,tree,0.11848226986970789,0.10524265442565281,0,2
84,tree_12,2016,2014,tree,0.07442925350571065,0.03031023401976065,0,3
84,tree_12,2017,2014,tree,0.23697709648954296,0.230967674089716,0,4
84,tree_12,2018,2014,tree,0.24271511000200796,0.23710092506034694,0,5
84,tree_12,2019,2014,tree,0.172477096767023,0.188572799657315,0,6
84,tree_12,2020,2014,tree,0.2190572626647089,0.2631579734906909,0,7
84,tree_12,2021,2014,tree,0.28651937335521416,0.2945872254548326,0,8
84,tree_12,2022,2014,tree,0.28562736026765395,0.29227333436590697,0,9
84,tree_12,2023,2014,tree,0.3268809716249517,0.35532165473954563,0,10
85,tree_13,2014,2014,tree,0.09389493237703873,0.10131415937036735,0,1
85,tree_13,2015,2014,tree,0.0941036422597764,0.0946142519855124,0,2
85,tree_13,2016,2014,tree,0.060753357852142975,0.0265742482408425,0,3
85,tree_13,2017,2014,tree,0.25767969751453407,0.2877909451409756,0,4
85,tree_13,2018,2014,tree,0.25568870517553827,0.284636260242372,0,5
85,tree_13,2019,2014,tree,0.16028200224999295,0.20195328620024705,0,6
85,tree_13,2020,2014,tree,0.2807045816497608,0.2986648768872022,0,7
85,tree_13,2021,2014,tree,0.31990420952953136,0.304485068178469,0,8
85,tree_13,2022,2014,tree,0.3020230046851361,0.2857682906338967,0,9
85,tree_13,2023,2014,tree,0.34793172352588647,0.3428063164257539,0,10
86,tree_14,2014,2014,tree,0.10008034313170076,0.09225901561003225,0,1
86,tree_14,2015,2014,tree,0.09565295621127744,0.0878856099874617,0,2
86,tree_14,2016,2014,tree,0.07035587847142151,0.07915429090580225,0,3
86,tree_14,2017,2014,tree,0.23733874755485526,0.24490185639261153,0,4
86,tree_14,2018,2014,tree,0.2331709923615002,0.2583587120157975,0,5
86,tree_14,2019,2014,tree,0.17971399954535644,0.18280876368047705,0,6
86,tree_14,2020,2014,tree,0.27094812102131854,0.27312826933042733,0,7
86,tree_14,2021,2014,tree,0.2716548207097947,0.2862408532253079,0,8
86,tree_14,2022,2014,tree,0.30477535619318014,0.3058641159397033,0,9
86,tree_14,2023,2014,tree,0.29788135535383947,0.32601315614173965,0,10
87,tree_15,2014,2014,tree,0.08027772992596359,0.07435975962331075,0,1
87,tree_15,2015,2014,tree,0.11684254244315949,0.1017319301888813,0,2
87,tree_15,2016,2014,tree,0.05585272901535794,0.04308855843935875,0,3
87,tree_15,2017,2014,tree,0.23858208094299438,0.2570824127903656,0,4
87,tree_15,2018,2014,tree,0.2471899351588653,0.3049725858813872,0,5
87,tree_15,2019,2014,tree,0.18205747514057052,0.1982959614695063,0,6
87,tree_15,2020,2014,tree,0.2382459712035232,0.26126291014560193,0,7
87,tree_15,2021,2014,tree,0.32438663135273443,0.339168081738663,0,8
87,tree_15,2022,2014,tree,0.32975431985307035,0.35676562831659353,0,9
87,tree_15,2023,2014,tree,0.32871206928857927,0.32224672247410485,0,10
88,tree_16,2014,2014,tree,0.06969460215315111,0.059429966469491904,0,1
88,tree_16,2015,2014,tree,0.11554775743771321,0.11439133627449244,0,2
88,tree_16,2016,2014,tree,0.06147090316677621,0.0391943636649006,0,3
88,tree_16,2017,2014,tree,0.24990964156717016,0.27891249091693293,0,4
88,tree_16,2018,2014,tree,0.2395252656970385,0.22297981124278898,0,5
88,tree_16,2019,2014,tree,0.16153350946418868,0.14051524218056816,0,6
88,tree_16,2020,2014,tree,0.2549781173039204,0.26774196732355493,0,7
88,tree_16,2021,2014,tree,0.2859601080573188,0.30144492160866326,0,8
88,tree_16,2022,2014,tree,0.3153756237092864,0.3232016462271866,0,9
88,tree_16,2023,2014,tree,0.31926838561578985,0.33249723766389605,0,10
89,tree_17,2014,2014,tree,0.07420584326333578,0.055300001150853845,0,1
89,tree_17,2015,2014,tree,0.09278001666027093,0.09564619492099649,0,2
89,tree_17,2016,2014,tree,0.060248460136288824,0.028177380833293148,0,3
89,tree_17,2017,2014,tree,0.23917452175080797,0.2490640917910692,0,4
89,tree_17,2018,2014,tree,0.2155155643568613,0.2612690960398947,0,5
89,tree_17,2019,2014,tree,0.1611985480035545,0.1618258889371772,0,6
89,tree_17,2020,2014,tree,0.25935185810770073,0.2742514901062142,0,7
89,tree_17,2021,2014,tree,0.336709903292526,0.3359098938267189,0,8
89,tree_17,2022,2014,tree,0.27488711111322417,0.28557713268556023,0,9
89,tree_17,2023,2014,tree,0.35562369579304093,0.34710271343595034,0,10
90,tree_18,2014,2014,tree,0.07083734326390048,0.03467141544117945,0,1
90,tree_18,2015,2014,tree,0.09887848321635888,0.08318224141674385,0,2
90,tree_18,2016,2014,tree,0.04979016384274167,0.03405110983283105,0,3
90,tree_18,2017,2014,tree,0.24534836298302576,0.2613971421499127,0,4
90,tree_18,2018,2014,tree,0.26638358159062986,0.28473183884966313,0,5
90,tree_18,2019,2014,tree,0.165565166676087,0.1853517643808621,0,6
90,tree_18,2020,2014,tree,0.2343339430312585,0.2772771177123929,0,7
90,tree_18,2021,2014,tree,0.32888324305971045,0.3082239212255329,0,8
90,tree_18,2022,2014,tree,0.27405863823092774,0.28506548799263753,0,9
90,tree_18,2023,2014,tree,0.37242901378811694,0.3687527085257808,0,10
91,tree_19,2014,2014,tree,0.08953624502491514,0.08336029902050254,0,1
91,tree_19,2015,2014,tree,0.08382585375137278,0.07809963107705839,0,2
91,tree_19,2016,2014,tree,0.1328186150973947,0.046960714540020154,0,3
91,tree_19,2017,2014,tree,0.25971185332802904,0.23876109119143413,0,4
91,tree_19,2018,2014,tree,0.2461134807822847,0.2853554811381358,0,5
91,tree_19,2019,2014,tree,0.1635252760490056,0.1603832581053585,0,6
91,tree_19,2020,2014,tree,0.24412899708448607,0.2726964576762084,0,7
91,tree_19,2021,2014,tree,0.3265073271587113,0.339627589775628,0,8
91,tree_19,2022,2014,tree,0.29915692089125356,0.30922868664858644,0,9
91,tree_19,2023,2014,tree,0.28826922847049685,0.28884365818851604,0,10
92,tree_2,2014,2014,tree,0.05455743485850773,0.031603328619903254,0,1
92,tree_2,2015,2014,tree,0.12927246926301242,0.11398059084775355,0,2
92,tree_2,2016,2014,tree,0.06625481873443452,0.0470025643246636,0,3
92,tree_2,2017,2014,tree,0.2497523920087068,0.23298599162013223,0,4
92,tree_2,2018,2014,tree,0.2593624853900427,0.30950064010366707,0,5
92,tree_2,2019,2014,tree,0.16824249610839415,0.17420018426047285,0,6
92,tree_2,2020,2014,tree,0.2564090693500347,0.25830599410364513,0,7
92,tree_2,2021,2014,tree,0.28189102602527366,0.30379317823737284,0,8
92,tree_2,2022,2014,tree,0.306368555844495,0.3227800058211354,0,9
92,tree_2,2023,2014,tree,0.3426226509983249,0.3575202486606834,0,10
93,tree_20,2014,2014,tree,0.1343652606649472,0.0573820187632485,0,1
93,tree_20,2015,2014,tree,0.12098118815262075,0.09508416627994196,0,2
93,tree_20,2016,2014,tree,0.08400438180112317,0.0232026197655823,0,3
93,tree_20,2017,2014,tree,0.23214363352499698,0.260588584397521,0,4
93,tree_20,2018,2014,tree,0.26628069150471023,0.28548525136880654,0,5
93,tree_20,2019,2014,tree,0.18185108017577634,0.18788129418304877,0,6
93,tree_20,2020,2014,tree,0.260934226766561,0.28578995675362806,0,7
93,tree_20,2021,2014,tree,0.3049153734393529,0.2802355675510328,0,8
93,tree_20,2022,2014,tree,0.27897301617764686,0.2803246836094237,0,9
93,tree_20,2023,2014,tree,0.2955645731016957,0.3380414231160628,0,10
94,tree_21,2014,2014,tree,0.049760000892045596,0.0527161043941844,0,1
94,tree_21,2015,2014,tree,0.10575480839651868,0.107343825335994,0,2
94,tree_21,2016,2014,tree,0.0702417320719022,0.0610419557508847,0,3
94,tree_21,2017,2014,tree,0.23928649962682605,0.23499736292505075,0,4
94,tree_21,2018,2014,tree,0.2490963673215369,0.26447397667324424,0,5
94,tree_21,2019,2014,tree,0.19588670694815252,0.1852946469485286,0,6
94,tree_21,2020,2014,tree,0.25341028588940456,0.26536558293633006,0,7
94,tree_21,2021,2014,tree,0.3095100662183077,0.3250744134162459,0,8
94,tree_21,2022,2014,tree,0.3201328842916328,0.30783270637180904,0,9
94,tree_21,2023,2014,tree,0.29834946410154184,0.3273565124750407,0,10
95,tree_22,2014,2014,tree,0.08013427665856505,0.09397128845679685,0,1
95,tree_22,2015,2014,tree,0.1085267367145967,0.10226609789539809,0,2
95,tree_22,2016,2014,tree,0.05971465829205284,0.03697104961674105,0,3
95,tree_22,2017,2014,tree,0.2673216513551178,0.2564027934859515,0,4
95,tree_22,2018,2014,tree,0.25059037980961735,0.26897427404113805,0,5
95,tree_22,2019,2014,tree,0.2172899185349495,0.19212059188487984,0,6
95,tree_22,2020,2014,tree,0.27841187851182747,0.2805830182408739,0,7
95,tree_22,2021,2014,tree,0.31891310130448036,0.2896738176926361,0,8
95,tree_22,2022,2014,tree,0.293600500521984,0.3209842999592183,0,9
95,tree_22,2023,2014,tree,0.3397505926244592,0.3234830977887732,0,10
