id,center,image_date,image_value,type
water_17,"[-12.819034020208475, 8.087867941376794]",2014-01-01,0.0035300648777742,water
water_18,"[-12.100381792913568, 8.069901635684584]",2014-01-01,-0.0045080835948746,water
water_19,"[-10.779858325253915, 8.060918482844635]",2014-01-01,0.0104268430824124,water
water_20,"[-10.851723548002868, 7.989053260113526]",2014-01-01,0.0346483954525871,water
water_21,"[-11.552409469607992, 7.890238578863231]",2014-01-01,0.0129771389811301,water
water_22,"[-10.995453993464041, 7.890238578863123]",2014-01-01,-0.0191899550678926,water
water_23,"[-12.468691059386448, 7.8093902033019535]",2014-01-01,0.0308115642745328,water
water_24,"[-12.441741600869154, 7.773457591919722]",2014-01-01,-0.0048904469800371,water
water_25,"[-12.405808989535196, 7.76447443908566]",2014-01-01,0.1049617387253306,water
water_26,"[-11.911735583261247, 7.737524980562998]",2014-01-01,0.0402232322182281,water
water_27,"[-12.423775295221285, 7.728541827713449]",2014-01-01,-0.0028966682519173,water
water_28,"[-12.396825836693882, 7.719558674878638]",2014-01-01,0.010853971161344,water
water_29,"[-12.306994308285407, 7.656676604990729]",2014-01-01,0.1867494696150698,water
water_30,"[-13.043612841263386, 7.647693452148886]",2014-01-01,-0.0294350912889807,water
water_31,"[-12.684286727620973, 7.638710299305395]",2014-01-01,-0.0113681372524802,water
water_32,"[-12.630387810576774, 7.638710299317635]",2014-01-01,-0.0250188748825012,water
water_33,"[-12.001567111681483, 7.620743993632853]",2014-01-01,0.0163622771057136,water
water_34,"[-12.558522587852336, 7.6117608407887]",2014-01-01,0.0035621766990034,water
water_35,"[-12.603438352042737, 7.602777687946637]",2014-01-01,-0.0072679723483199,water
water_36,"[-12.531573129311692, 7.602777687945088]",2014-01-01,-6.808132587434e-4,water
water_37,"[-12.522589976472553, 7.557861923742937]",2014-01-01,-0.0038238136659289,water
water_38,"[-12.387842683862766, 7.530912465216971]",2014-01-01,-0.0293107893751252,water
water_39,"[-12.477674212277792, 7.521929312366954]",2014-01-01,-0.0107688548277924,water
water_40,"[-12.567505740686972, 7.432097783962978]",2014-01-01,-0.0137196402078397,water
water_41,"[-12.43275844807948, 7.4141314782702015]",2014-01-01,-0.0218228110539441,water
water_42,"[-12.3339437668326, 7.378198866912815]",2014-01-01,0.0067305838389178,water
water_43,"[-12.208179627045473, 7.360232561241698]",2014-01-01,0.0334578467671721,water
water_44,"[-12.019533417392697, 7.252434727128357]",2014-01-01,0.0073740845030327,water
water_45,"[-11.723089373642267, 7.189552657250459]",2014-01-01,0.0186923187342716,water
water_46,"[-11.723089373635066, 7.180569504401877]",2014-01-01,0.0071606358602538,water
water_47,"[-11.696139915112719, 7.1805695044085365]",2014-01-01,-0.0108411621230709,water
water_48,"[-11.516476858288623, 7.180569504403723]",2014-01-01,0.0263074497500625,water
water_49,"[-11.705123067960347, 7.17158635157053]",2014-01-01,0.0043930924581855,water
water_50,"[-11.696139915113449, 7.162603198724094]",2014-01-01,0.0081145465744349,water
water_51,"[-11.830887207734873, 7.153620045877145]",2014-01-01,-0.0044331415847966,water
water_52,"[-11.759021984998498, 7.126670587344687]",2014-01-01,-0.0066712653970897,water
water_53,"[-11.54342631682305, 7.009889600421488]",2014-01-01,0.0284167469596067,water
water_0,"[-12.666320421819876, 9.004149531159928]",2014-02-01,0.0244392749686163,water
water_1,"[-13.23225905083299, 8.95923376696415]",2014-02-01,0.0144963834824385,water
water_2,"[-12.792084561613684, 8.941267461291122]",2014-02-01,0.0646924580932876,water
water_3,"[-13.124461216741897, 8.923301155597281]",2014-02-01,0.0324949633957478,water
water_4,"[-13.043612841166503, 8.923301155604603]",2014-02-01,0.0154538741128325,water
water_5,"[-13.23225905084012, 8.914318002754365]",2014-02-01,0.0204133940849855,water
water_6,"[-13.14242752241716, 8.905334849912931]",2014-02-01,0.0113081468512531,water
water_7,"[-13.088528605379402, 8.84245278003203]",2014-02-01,0.0028087268567851,water
water_8,"[-12.95378131275941, 8.84245278002366]",2014-02-01,0.0192527599549876,water
water_9,"[-12.935815007084505, 8.842452780012373]",2014-02-01,0.0194466879913157,water
water_10,"[-12.96276446559519, 8.833469627186803]",2014-02-01,0.0187162334459652,water
water_11,"[-12.055466028685446, 8.51905927773385]",2014-02-01,0.0502093902023816,water
water_12,"[-12.94479815997975, 8.258547845352313]",2014-02-01,0.0199221641626824,water
water_13,"[-12.055466028691816, 8.240581539665405]",2014-02-01,0.2676542665319606,water
water_14,"[-12.944798159973324, 8.159733164099736]",2014-02-01,0.0094004406324042,water
water_15,"[-11.23799912014679, 8.132783705572672]",2014-02-01,0.0613923119165329,water
water_16,"[-12.863949784393467, 8.087867941373343]",2014-02-01,0.0206696815695895,water
water_17,"[-12.819034020208475, 8.087867941376794]",2014-02-01,0.012069331943679,water
water_18,"[-12.100381792913568, 8.069901635684584]",2014-02-01,0.0271952051043386,water
water_19,"[-10.779858325253915, 8.060918482844635]",2014-02-01,0.0193042297498964,water
water_20,"[-10.851723548002868, 7.989053260113526]",2014-02-01,0.041025853761257,water
water_21,"[-11.552409469607992, 7.890238578863231]",2014-02-01,0.0091370304390358,water
water_22,"[-10.995453993464041, 7.890238578863123]",2014-02-01,0.0211036291316838,water
water_23,"[-12.468691059386448, 7.8093902033019535]",2014-02-01,0.0120998262804918,water
water_24,"[-12.441741600869154, 7.773457591919722]",2014-02-01,0.0272940664151883,water
water_25,"[-12.405808989535196, 7.76447443908566]",2014-02-01,0.1374802598421492,water
water_26,"[-11.911735583261247, 7.737524980562998]",2014-02-01,0.041366049600159,water
water_27,"[-12.423775295221285, 7.728541827713449]",2014-02-01,0.023700754080714,water
water_28,"[-12.396825836693882, 7.719558674878638]",2014-02-01,0.0268487537565026,water
water_29,"[-12.306994308285407, 7.656676604990729]",2014-02-01,0.1926536160883105,water
water_30,"[-13.043612841263386, 7.647693452148886]",2014-02-01,0.0176956465813332,water
water_31,"[-12.684286727620973, 7.638710299305395]",2014-02-01,0.0181489604509717,water
water_32,"[-12.630387810576774, 7.638710299317635]",2014-02-01,0.0187495186211785,water
water_33,"[-12.001567111681483, 7.620743993632853]",2014-02-01,0.0665294769315759,water
water_34,"[-12.558522587852336, 7.6117608407887]",2014-02-01,0.0248133766505492,water
water_35,"[-12.603438352042737, 7.602777687946637]",2014-02-01,0.0350212203605171,water
water_36,"[-12.531573129311692, 7.602777687945088]",2014-02-01,-0.0034752953574407,water
water_37,"[-12.522589976472553, 7.557861923742937]",2014-02-01,-0.0078947375687582,water
water_38,"[-12.387842683862766, 7.530912465216971]",2014-02-01,0.0179693495069332,water
water_39,"[-12.477674212277792, 7.521929312366954]",2014-02-01,0.0272637608711619,water
water_40,"[-12.567505740686972, 7.432097783962978]",2014-02-01,-0.0024948873393514,water
water_41,"[-12.43275844807948, 7.4141314782702015]",2014-02-01,0.0185095779706924,water
water_42,"[-12.3339437668326, 7.378198866912815]",2014-02-01,0.0292663324700172,water
water_43,"[-12.208179627045473, 7.360232561241698]",2014-02-01,0.029960073312595,water
water_44,"[-12.019533417392697, 7.252434727128357]",2014-02-01,0.0385958351021646,water
water_45,"[-11.723089373642267, 7.189552657250459]",2014-02-01,0.030621276723664,water
water_46,"[-11.723089373635066, 7.180569504401877]",2014-02-01,0.0217856464983938,water
water_47,"[-11.696139915112719, 7.1805695044085365]",2014-02-01,0.0144591585700501,water
water_48,"[-11.516476858288623, 7.180569504403723]",2014-02-01,0.0369233880858387,water
water_49,"[-11.705123067960347, 7.17158635157053]",2014-02-01,0.021107473975716,water
water_50,"[-11.696139915113449, 7.162603198724094]",2014-02-01,0.0215653373464025,water
water_51,"[-11.830887207734873, 7.153620045877145]",2014-02-01,0.014766568237251,water
water_52,"[-11.759021984998498, 7.126670587344687]",2014-02-01,0.0387985758609195,water
water_53,"[-11.54342631682305, 7.009889600421488]",2014-02-01,0.0241693605507237,water
water_0,"[-12.666320421819876, 9.004149531159928]",2014-03-01,0.0937205387009858,water
water_1,"[-13.23225905083299, 8.95923376696415]",2014-03-01,0.0979730624550544,water
water_2,"[-12.792084561613684, 8.941267461291122]",2014-03-01,0.1151961880133856,water
water_3,"[-13.124461216741897, 8.923301155597281]",2014-03-01,0.0852128464361572,water
water_4,"[-13.043612841166503, 8.923301155604603]",2014-03-01,0.0907302231867532,water
water_5,"[-13.23225905084012, 8.914318002754365]",2014-03-01,0.0779877452859212,water
water_6,"[-13.14242752241716, 8.905334849912931]",2014-03-01,0.0865825137757172,water
water_7,"[-13.088528605379402, 8.84245278003203]",2014-03-01,0.0882939004402125,water
water_8,"[-12.95378131275941, 8.84245278002366]",2014-03-01,0.1166834224219259,water
water_9,"[-12.935815007084505, 8.842452780012373]",2014-03-01,0.1025525350194815,water
water_10,"[-12.96276446559519, 8.833469627186803]",2014-03-01,0.1086097606089416,water
water_11,"[-12.055466028685446, 8.51905927773385]",2014-03-01,1.930720230602078,water
water_12,"[-12.94479815997975, 8.258547845352313]",2014-03-01,0.1241518570431347,water
water_13,"[-12.055466028691816, 8.240581539665405]",2014-03-01,0.175285756303985,water
water_14,"[-12.944798159973324, 8.159733164099736]",2014-03-01,0.1094380722756209,water
water_15,"[-11.23799912014679, 8.132783705572672]",2014-03-01,0.1741930702870698,water
water_16,"[-12.863949784393467, 8.087867941373343]",2014-03-01,0.0720266776180164,water
water_17,"[-12.819034020208475, 8.087867941376794]",2014-03-01,0.0966638715896684,water
water_18,"[-12.100381792913568, 8.069901635684584]",2014-03-01,0.1129582368951855,water
water_19,"[-10.779858325253915, 8.060918482844635]",2014-03-01,0.1230736724736975,water
water_20,"[-10.851723548002868, 7.989053260113526]",2014-03-01,0.1609489035696996,water
water_21,"[-11.552409469607992, 7.890238578863231]",2014-03-01,0.1185014444678547,water
water_22,"[-10.995453993464041, 7.890238578863123]",2014-03-01,0.1089517935035486,water
water_23,"[-12.468691059386448, 7.8093902033019535]",2014-03-01,0.1322697971427118,water
water_24,"[-12.441741600869154, 7.773457591919722]",2014-03-01,0.1363719043712488,water
water_25,"[-12.405808989535196, 7.76447443908566]",2014-03-01,0.154197862118525,water
water_26,"[-11.911735583261247, 7.737524980562998]",2014-03-01,0.0768587378296143,water
water_27,"[-12.423775295221285, 7.728541827713449]",2014-03-01,0.10904873678897441,water
water_28,"[-12.396825836693882, 7.719558674878638]",2014-03-01,0.1082570009063714,water
water_29,"[-12.306994308285407, 7.656676604990729]",2014-03-01,0.2787421981243462,water
water_30,"[-13.043612841263386, 7.647693452148886]",2014-03-01,0.0920385303126622,water
water_31,"[-12.684286727620973, 7.638710299305395]",2014-03-01,0.0966763241217059,water
water_32,"[-12.630387810576774, 7.638710299317635]",2014-03-01,0.0903020165464068,water
water_33,"[-12.001567111681483, 7.620743993632853]",2014-03-01,0.1276520630306452,water
water_34,"[-12.558522587852336, 7.6117608407887]",2014-03-01,0.0848579311019756,water
water_35,"[-12.603438352042737, 7.602777687946637]",2014-03-01,0.097978175315967,water
water_36,"[-12.531573129311692, 7.602777687945088]",2014-03-01,0.1087733591317876,water
water_37,"[-12.522589976472553, 7.557861923742937]",2014-03-01,0.096679181129086,water
water_38,"[-12.387842683862766, 7.530912465216971]",2014-03-01,0.1030552962579024,water
water_39,"[-12.477674212277792, 7.521929312366954]",2014-03-01,0.1196305053616931,water
water_40,"[-12.567505740686972, 7.432097783962978]",2014-03-01,0.0842840421493166,water
water_41,"[-12.43275844807948, 7.4141314782702015]",2014-03-01,0.1201514269228543,water
water_42,"[-12.3339437668326, 7.378198866912815]",2014-03-01,0.0930784473782676,water
water_43,"[-12.208179627045473, 7.360232561241698]",2014-03-01,0.1044350885846892,water
water_44,"[-12.019533417392697, 7.252434727128357]",2014-03-01,0.1340800781339548,water
water_45,"[-11.723089373642267, 7.189552657250459]",2014-03-01,0.1416539238650809,water
water_46,"[-11.723089373635066, 7.180569504401877]",2014-03-01,0.1157761738442301,water
water_47,"[-11.696139915112719, 7.1805695044085365]",2014-03-01,0.1052399833904834,water
water_48,"[-11.516476858288623, 7.180569504403723]",2014-03-01,0.1290395517158489,water
water_49,"[-11.705123067960347, 7.17158635157053]",2014-03-01,0.0906811780076548,water
water_50,"[-11.696139915113449, 7.162603198724094]",2014-03-01,0.0965713664574852,water
water_51,"[-11.830887207734873, 7.153620045877145]",2014-03-01,0.088306229210718,water
water_52,"[-11.759021984998498, 7.126670587344687]",2014-03-01,0.0937661000887966,water
water_53,"[-11.54342631682305, 7.009889600421488]",2014-03-01,0.1492297483726416,water
water_0,"[-12.666320421819876, 9.004149531159928]",2014-04-01,0.1389949820825551,water
water_1,"[-13.23225905083299, 8.95923376696415]",2014-04-01,0.0707802910713503,water
water_2,"[-12.792084561613684, 8.941267461291122]",2014-04-01,0.1088171068823549,water
water_3,"[-13.124461216741897, 8.923301155597281]",2014-04-01,0.0781376798528119,water
water_4,"[-13.043612841166503, 8.923301155604603]",2014-04-01,0.0965214049271732,water
water_5,"[-13.23225905084012, 8.914318002754365]",2014-04-01,0.095277107572824,water
water_6,"[-13.14242752241716, 8.905334849912931]",2014-04-01,0.0679431265679424,water
water_7,"[-13.088528605379402, 8.84245278003203]",2014-04-01,0.0708017563623481,water
water_8,"[-12.95378131275941, 8.84245278002366]",2014-04-01,0.1008937829686255,water
water_9,"[-12.935815007084505, 8.842452780012373]",2014-04-01,0.0900540377365893,water
water_10,"[-12.96276446559519, 8.833469627186803]",2014-04-01,0.0926982827988867,water
water_11,"[-12.055466028685446, 8.51905927773385]",2014-04-01,0.131207140680694,water
water_12,"[-12.94479815997975, 8.258547845352313]",2014-04-01,0.0990361003984672,water
water_13,"[-12.055466028691816, 8.240581539665405]",2014-04-01,0.0731033314094478,water
water_14,"[-12.944798159973324, 8.159733164099736]",2014-04-01,0.1333041933093785,water
water_15,"[-11.23799912014679, 8.132783705572672]",2014-04-01,0.1122598228274913,water
water_16,"[-12.863949784393467, 8.087867941373343]",2014-04-01,0.1065665735177193,water
water_17,"[-12.819034020208475, 8.087867941376794]",2014-04-01,0.1078789024254843,water
water_18,"[-12.100381792913568, 8.069901635684584]",2014-04-01,0.0593953194066862,water
water_19,"[-10.779858325253915, 8.060918482844635]",2014-04-01,0.089061913668521,water
water_20,"[-10.851723548002868, 7.989053260113526]",2014-04-01,0.0737174751284495,water
water_21,"[-11.552409469607992, 7.890238578863231]",2014-04-01,0.0433779956278974,water
water_22,"[-10.995453993464041, 7.890238578863123]",2014-04-01,0.101155661414403,water
water_23,"[-12.468691059386448, 7.8093902033019535]",2014-04-01,0.09573620516055,water
water_24,"[-12.441741600869154, 7.773457591919722]",2014-04-01,0.0751830900053686,water
water_25,"[-12.405808989535196, 7.76447443908566]",2014-04-01,0.2545048894793509,water
water_26,"[-11.911735583261247, 7.737524980562998]",2014-04-01,0.0684006676177271,water
water_27,"[-12.423775295221285, 7.728541827713449]",2014-04-01,0.0833232087876761,water
water_28,"[-12.396825836693882, 7.719558674878638]",2014-04-01,0.1130944821817848,water
water_29,"[-12.306994308285407, 7.656676604990729]",2014-04-01,0.168346402221504,water
water_30,"[-13.043612841263386, 7.647693452148886]",2014-04-01,0.060504368628357,water
water_31,"[-12.684286727620973, 7.638710299305395]",2014-04-01,0.103472252228354,water
water_32,"[-12.630387810576774, 7.638710299317635]",2014-04-01,0.1004884203894496,water
water_33,"[-12.001567111681483, 7.620743993632853]",2014-04-01,0.1327379364194282,water
water_34,"[-12.558522587852336, 7.6117608407887]",2014-04-01,0.1066036285688397,water
water_35,"[-12.603438352042737, 7.602777687946637]",2014-04-01,0.0999067152349187,water
water_36,"[-12.531573129311692, 7.602777687945088]",2014-04-01,0.0995123105486031,water
water_37,"[-12.522589976472553, 7.557861923742937]",2014-04-01,0.1105313759449292,water
water_38,"[-12.387842683862766, 7.530912465216971]",2014-04-01,0.0676361209758605,water
water_39,"[-12.477674212277792, 7.521929312366954]",2014-04-01,0.0636321829853378,water
water_40,"[-12.567505740686972, 7.432097783962978]",2014-04-01,0.0801885911899819,water
water_41,"[-12.43275844807948, 7.4141314782702015]",2014-04-01,0.0895264174793267,water
water_42,"[-12.3339437668326, 7.378198866912815]",2014-04-01,0.0942049965674075,water
water_43,"[-12.208179627045473, 7.360232561241698]",2014-04-01,0.1216111613374297,water
water_44,"[-12.019533417392697, 7.252434727128357]",2014-04-01,0.0855395330340497,water
water_45,"[-11.723089373642267, 7.189552657250459]",2014-04-01,0.1175384298646183,water
water_46,"[-11.723089373635066, 7.180569504401877]",2014-04-01,0.1189551947593041,water
water_47,"[-11.696139915112719, 7.1805695044085365]",2014-04-01,0.126447215139133,water
water_48,"[-11.516476858288623, 7.180569504403723]",2014-04-01,0.1418705189897368,water
water_49,"[-11.705123067960347, 7.17158635157053]",2014-04-01,0.1297312683114984,water
water_50,"[-11.696139915113449, 7.162603198724094]",2014-04-01,0.192439879802238,water
water_51,"[-11.830887207734873, 7.153620045877145]",2014-04-01,0.1137392646215348,water
water_52,"[-11.759021984998498, 7.126670587344687]",2014-04-01,0.1063783305862528,water
water_53,"[-11.54342631682305, 7.009889600421488]",2014-04-01,0.1650114703344147,water
water_0,"[-12.666320421819876, 9.004149531159928]",2014-05-01,-0.014182526333481,water
water_1,"[-13.23225905083299, 8.95923376696415]",2014-05-01,-0.0083326526523104,water
water_2,"[-12.792084561613684, 8.941267461291122]",2014-05-01,0.0263213180658043,water
water_3,"[-13.124461216741897, 8.923301155597281]",2014-05-01,0.0195250996991957,water
water_4,"[-13.043612841166503, 8.923301155604603]",2014-05-01,-0.0060035488659054,water
water_5,"[-13.23225905084012, 8.914318002754365]",2014-05-01,-0.055760495454967,water
water_6,"[-13.14242752241716, 8.905334849912931]",2014-05-01,-0.0040146497956753,water
water_7,"[-13.088528605379402, 8.84245278003203]",2014-05-01,0.0271611176363789,water
water_8,"[-12.95378131275941, 8.84245278002366]",2014-05-01,0.0191481747559046,water
water_9,"[-12.935815007084505, 8.842452780012373]",2014-05-01,0.0391632112742002,water
water_10,"[-12.96276446559519, 8.833469627186803]",2014-05-01,0.0285317414048721,water
water_11,"[-12.055466028685446, 8.51905927773385]",2014-05-01,0.0877770032461712,water
water_12,"[-12.94479815997975, 8.258547845352313]",2014-05-01,0.0174206348270642,water
water_13,"[-12.055466028691816, 8.240581539665405]",2014-05-01,0.0925432190021704,water
water_14,"[-12.944798159973324, 8.159733164099736]",2014-05-01,0.0055381257931741,water
water_15,"[-11.23799912014679, 8.132783705572672]",2014-05-01,0.0601206942390865,water
water_16,"[-12.863949784393467, 8.087867941373343]",2014-05-01,0.0416362277625526,water
water_17,"[-12.819034020208475, 8.087867941376794]",2014-05-01,0.0459953478454977,water
water_18,"[-12.100381792913568, 8.069901635684584]",2014-05-01,0.0816650068350646,water
water_19,"[-10.779858325253915, 8.060918482844635]",2014-05-01,0.0671227253425289,water
water_20,"[-10.851723548002868, 7.989053260113526]",2014-05-01,0.0296798179625016,water
water_21,"[-11.552409469607992, 7.890238578863231]",2014-05-01,0.1198390315835074,water
water_22,"[-10.995453993464041, 7.890238578863123]",2014-05-01,0.0533529439745466,water
water_23,"[-12.468691059386448, 7.8093902033019535]",2014-05-01,0.0277733442961541,water
water_24,"[-12.441741600869154, 7.773457591919722]",2014-05-01,0.0435464253596058,water
water_25,"[-12.405808989535196, 7.76447443908566]",2014-05-01,0.0935171642776492,water
water_26,"[-11.911735583261247, 7.737524980562998]",2014-05-01,0.072621374514986,water
water_27,"[-12.423775295221285, 7.728541827713449]",2014-05-01,0.0610622088935704,water
water_28,"[-12.396825836693882, 7.719558674878638]",2014-05-01,0.0488511374865088,water
water_29,"[-12.306994308285407, 7.656676604990729]",2014-05-01,0.2282913876935833,water
water_30,"[-13.043612841263386, 7.647693452148886]",2014-05-01,0.0912009262034402,water
water_31,"[-12.684286727620973, 7.638710299305395]",2014-05-01,0.1073297916787118,water
water_32,"[-12.630387810576774, 7.638710299317635]",2014-05-01,0.0792882074942276,water
water_33,"[-12.001567111681483, 7.620743993632853]",2014-05-01,0.0705006953898702,water
water_34,"[-12.558522587852336, 7.6117608407887]",2014-05-01,0.0483323701370552,water
water_35,"[-12.603438352042737, 7.602777687946637]",2014-05-01,0.0336194199793675,water
water_36,"[-12.531573129311692, 7.602777687945088]",2014-05-01,0.0303360296609726,water
water_37,"[-12.522589976472553, 7.557861923742937]",2014-05-01,0.0778875908126468,water
water_38,"[-12.387842683862766, 7.530912465216971]",2014-05-01,0.065278702248943,water
water_39,"[-12.477674212277792, 7.521929312366954]",2014-05-01,0.0705964581123856,water
water_40,"[-12.567505740686972, 7.432097783962978]",2014-05-01,0.0232961809509377,water
water_41,"[-12.43275844807948, 7.4141314782702015]",2014-05-01,0.0607681299641651,water
water_42,"[-12.3339437668326, 7.378198866912815]",2014-05-01,0.1019268925972318,water
water_43,"[-12.208179627045473, 7.360232561241698]",2014-05-01,0.062154047167948,water
water_44,"[-12.019533417392697, 7.252434727128357]",2014-05-01,0.0577268167782647,water
water_45,"[-11.723089373642267, 7.189552657250459]",2014-05-01,0.063561160439039,water
water_46,"[-11.723089373635066, 7.180569504401877]",2014-05-01,0.0741049377882141,water
water_47,"[-11.696139915112719, 7.1805695044085365]",2014-05-01,0.0775997806180871,water
water_48,"[-11.516476858288623, 7.180569504403723]",2014-05-01,0.1388146999623779,water
water_49,"[-11.705123067960347, 7.17158635157053]",2014-05-01,0.0475597611313227,water
water_50,"[-11.696139915113449, 7.162603198724094]",2014-05-01,0.0420694433616672,water
water_51,"[-11.830887207734873, 7.153620045877145]",2014-05-01,0.0619983616271766,water
water_52,"[-11.759021984998498, 7.126670587344687]",2014-05-01,0.0099756273431435,water
water_53,"[-11.54342631682305, 7.009889600421488]",2014-05-01,0.0576794824867437,water
water_0,"[-12.666320421819876, 9.004149531159928]",2014-06-01,0.0391953036881946,water
water_1,"[-13.23225905083299, 8.95923376696415]",2014-06-01,0.0217819382302293,water
water_2,"[-12.792084561613684, 8.941267461291122]",2014-06-01,0.0445094178269692,water
water_3,"[-13.124461216741897, 8.923301155597281]",2014-06-01,0.0478816825854726,water
water_4,"[-13.043612841166503, 8.923301155604603]",2014-06-01,0.0962178536654116,water
water_5,"[-13.23225905084012, 8.914318002754365]",2014-06-01,0.0183113771480919,water
water_6,"[-13.14242752241716, 8.905334849912931]",2014-06-01,0.1435165489889578,water
water_7,"[-13.088528605379402, 8.84245278003203]",2014-06-01,0.0758839329519938,water
water_8,"[-12.95378131275941, 8.84245278002366]",2014-06-01,-0.0011382715712093,water
water_9,"[-12.935815007084505, 8.842452780012373]",2014-06-01,-0.0148146962996161,water
water_10,"[-12.96276446559519, 8.833469627186803]",2014-06-01,0.0135740609052401,water
water_11,"[-12.055466028685446, 8.51905927773385]",2014-06-01,0.1327789718227608,water
water_12,"[-12.94479815997975, 8.258547845352313]",2014-06-01,0.082664752805012,water
water_13,"[-12.055466028691816, 8.240581539665405]",2014-06-01,0.1122055195865212,water
water_14,"[-12.944798159973324, 8.159733164099736]",2014-06-01,0.1398353647246769,water
water_15,"[-11.23799912014679, 8.132783705572672]",2014-06-01,-0.2199075384708489,water
water_16,"[-12.863949784393467, 8.087867941373343]",2014-06-01,0.1132586556930056,water
water_17,"[-12.819034020208475, 8.087867941376794]",2014-06-01,0.1066803932978158,water
water_18,"[-12.100381792913568, 8.069901635684584]",2014-06-01,0.0865758243359413,water
water_19,"[-10.779858325253915, 8.060918482844635]",2014-06-01,0.1817732783762012,water
water_20,"[-10.851723548002868, 7.989053260113526]",2014-06-01,0.0711254425597004,water
water_21,"[-11.552409469607992, 7.890238578863231]",2014-06-01,0.294781020935061,water
water_22,"[-10.995453993464041, 7.890238578863123]",2014-06-01,0.1621975903651285,water
water_23,"[-12.468691059386448, 7.8093902033019535]",2014-06-01,0.0577344511361871,water
water_24,"[-12.441741600869154, 7.773457591919722]",2014-06-01,0.1078847824595657,water
water_25,"[-12.405808989535196, 7.76447443908566]",2014-06-01,0.2177928544012055,water
water_26,"[-11.911735583261247, 7.737524980562998]",2014-06-01,0.0572541491111914,water
water_27,"[-12.423775295221285, 7.728541827713449]",2014-06-01,0.1256189631395214,water
water_28,"[-12.396825836693882, 7.719558674878638]",2014-06-01,0.0801982783232988,water
water_29,"[-12.306994308285407, 7.656676604990729]",2014-06-01,0.0655986044263619,water
water_30,"[-13.043612841263386, 7.647693452148886]",2014-06-01,-0.0046689466015927,water
water_31,"[-12.684286727620973, 7.638710299305395]",2014-06-01,0.1096673293871026,water
water_32,"[-12.630387810576774, 7.638710299317635]",2014-06-01,0.142045053677127,water
water_33,"[-12.001567111681483, 7.620743993632853]",2014-06-01,0.0803336574152615,water
water_34,"[-12.558522587852336, 7.6117608407887]",2014-06-01,0.1351001945613004,water
water_35,"[-12.603438352042737, 7.602777687946637]",2014-06-01,0.0772080428313195,water
water_36,"[-12.531573129311692, 7.602777687945088]",2014-06-01,0.1446238269623592,water
water_37,"[-12.522589976472553, 7.557861923742937]",2014-06-01,0.1517147844416146,water
water_38,"[-12.387842683862766, 7.530912465216971]",2014-06-01,0.0081091759238474,water
water_39,"[-12.477674212277792, 7.521929312366954]",2014-06-01,0.2005058581882507,water
water_40,"[-12.567505740686972, 7.432097783962978]",2014-06-01,0.0616826268012101,water
water_41,"[-12.43275844807948, 7.4141314782702015]",2014-06-01,0.0827552686471892,water
water_42,"[-12.3339437668326, 7.378198866912815]",2014-06-01,0.1181918506607572,water
water_43,"[-12.208179627045473, 7.360232561241698]",2014-06-01,0.0529418985960998,water
water_44,"[-12.019533417392697, 7.252434727128357]",2014-06-01,0.1089474090769498,water
water_45,"[-11.723089373642267, 7.189552657250459]",2014-06-01,0.0383071638108413,water
water_46,"[-11.723089373635066, 7.180569504401877]",2014-06-01,0.0622049017480841,water
water_47,"[-11.696139915112719, 7.1805695044085365]",2014-06-01,-0.0405145464516108,water
water_48,"[-11.516476858288623, 7.180569504403723]",2014-06-01,-0.0100546448813945,water
water_49,"[-11.705123067960347, 7.17158635157053]",2014-06-01,-0.1153768832962178,water
water_50,"[-11.696139915113449, 7.162603198724094]",2014-06-01,0.0376416987701546,water
water_51,"[-11.830887207734873, 7.153620045877145]",2014-06-01,0.1199439480651727,water
water_52,"[-11.759021984998498, 7.126670587344687]",2014-06-01,0.0098253180623443,water
water_53,"[-11.54342631682305, 7.009889600421488]",2014-06-01,-0.0112954555591117,water
water_0,"[-12.666320421819876, 9.004149531159928]",2014-07-01,0.0809862423622964,water
water_1,"[-13.23225905083299, 8.95923376696415]",2014-07-01,0.1143815814073096,water
water_2,"[-12.792084561613684, 8.941267461291122]",2014-07-01,0.0743326408141442,water
water_3,"[-13.124461216741897, 8.923301155597281]",2014-07-01,0.0623114425792255,water
water_4,"[-13.043612841166503, 8.923301155604603]",2014-07-01,0.1200560853595999,water
water_5,"[-13.23225905084012, 8.914318002754365]",2014-07-01,0.0695482037279034,water
water_6,"[-13.14242752241716, 8.905334849912931]",2014-07-01,0.0671928180649475,water
water_7,"[-13.088528605379402, 8.84245278003203]",2014-07-01,0.0467059389826888,water
water_8,"[-12.95378131275941, 8.84245278002366]",2014-07-01,0.0884245239630423,water
water_9,"[-12.935815007084505, 8.842452780012373]",2014-07-01,0.1045157715132188,water
water_10,"[-12.96276446559519, 8.833469627186803]",2014-07-01,0.1239494592162308,water
water_11,"[-12.055466028685446, 8.51905927773385]",2014-07-01,0.1397366669057702,water
water_12,"[-12.94479815997975, 8.258547845352313]",2014-07-01,0.1308504125743896,water
water_13,"[-12.055466028691816, 8.240581539665405]",2014-07-01,0.0805109928499963,water
water_14,"[-12.944798159973324, 8.159733164099736]",2014-07-01,0.1732576080273154,water
water_15,"[-11.23799912014679, 8.132783705572672]",2014-07-01,0.1732755692645939,water
water_16,"[-12.863949784393467, 8.087867941373343]",2014-07-01,0.0542421639020534,water
