id,center,image_date,image_value,type,mean_image_value,min_image_value,max_image_value
water_52,"[-11.759021984998498, 7.126670587344687]",2016-12-01,0,water,0.1936305569074828,-0.4895667713966272,0.8768278852115927
water_53,"[-11.54342631682305, 7.009889600421488]",2016-12-01,0,water,0.21485385467116552,-0.46834347363294443,0.8980511829752755
water_0,"[-12.666320421819876, 9.004149531159928]",2017-01-01,0.0418648872263823,water,0.20463030766564327,-0.4785670206384667,0.8878276359697532
water_1,"[-13.23225905083299, 8.95923376696415]",2017-01-01,0.0533750598207767,water,0.1881691106690297,-0.49502821763508026,0.8713664389731397
water_2,"[-12.792084561613684, 8.941267461291122]",2017-01-01,0.0681272938735718,water,0.1978675075561552,-0.4853298207479547,0.8810648358602652
water_3,"[-13.124461216741897, 8.923301155597281]",2017-01-01,0.0675144282094177,water,0.18883258494572258,-0.49436474335838737,0.8720299132498326
water_4,"[-13.043612841166503, 8.923301155604603]",2017-01-01,0.0546082610254703,water,0.20417868960624996,-0.47901863869786,0.8873760179103599
water_5,"[-13.23225905084012, 8.914318002754365]",2017-01-01,0.0489208236291999,water,0.19050003041850672,-0.49269729788560324,0.8736973587226167
water_6,"[-13.14242752241716, 8.905334849912931]",2017-01-01,0.0457753402121034,water,0.1909163698502933,-0.49228095845381664,0.8741136981544033
water_7,"[-13.088528605379402, 8.84245278003203]",2017-01-01,0.0354087921188749,water,0.1900091079578626,-0.4931882203462473,0.8732064362619726
water_8,"[-12.95378131275941, 8.84245278002366]",2017-01-01,0.0665277695781457,water,0.20773583002369334,-0.4754614982804166,0.8909331583278033
water_9,"[-12.935815007084505, 8.842452780012373]",2017-01-01,0.0525873515819289,water,0.20909750061707758,-0.4740998276870324,0.8922948289211875
water_10,"[-12.96276446559519, 8.833469627186803]",2017-01-01,0.0449445789578422,water,0.19968270369924393,-0.48351462460486605,0.8828800320033539
water_11,"[-12.055466028685446, 8.51905927773385]",2017-01-01,0.0501284913054019,water,0.3013672692560187,-0.38183005904809125,0.9845645975601287
water_12,"[-12.94479815997975, 8.258547845352313]",2017-01-01,0.056682204280649,water,0.20900906525277138,-0.47418826305133854,0.8922063935568814
water_13,"[-12.055466028691816, 8.240581539665405]",2017-01-01,0.0624473606861274,water,0.2152102197749603,-0.46798710852914965,0.8984075480790703
water_14,"[-12.944798159973324, 8.159733164099736]",2017-01-01,0.0606166407198168,water,0.21610745309833396,-0.467089875205776,0.899304781402444
water_15,"[-11.23799912014679, 8.132783705572672]",2017-01-01,0.0843966460371119,water,0.2296607549378656,-0.4535365733662443,0.9128580832419756
water_16,"[-12.863949784393467, 8.087867941373343]",2017-01-01,0.068836243240855,water,0.19090372961503527,-0.4922935986890747,0.8741010579191453
water_17,"[-12.819034020208475, 8.087867941376794]",2017-01-01,0.0487409740853446,water,0.19727799840987753,-0.4859193298942324,0.8804753267139875
water_18,"[-12.100381792913568, 8.069901635684584]",2017-01-01,0.0597000617026291,water,0.20891421396700263,-0.47428311433710735,0.8921115422711126
water_19,"[-10.779858325253915, 8.060918482844635]",2017-01-01,0.0300144857347646,water,0.22525256985498654,-0.4579447584491234,0.9084498981590965
water_20,"[-10.851723548002868, 7.989053260113526]",2017-01-01,0.0472985355534995,water,0.22913696162873876,-0.4540603666753712,0.9123342899328487
water_21,"[-11.552409469607992, 7.890238578863231]",2017-01-01,0.0915031324849485,water,0.2177600933924756,-0.46543723491163436,0.9009574216965855
water_22,"[-10.995453993464041, 7.890238578863123]",2017-01-01,0.0348718916720982,water,0.21475538206115674,-0.4684419462429532,0.8979527103652667
water_23,"[-12.468691059386448, 7.8093902033019535]",2017-01-01,0.0508896802299268,water,0.19532008482268426,-0.4878772434814257,0.8785174131267942
water_24,"[-12.441741600869154, 7.773457591919722]",2017-01-01,0.0534732807086471,water,0.21401215072809535,-0.46918517757601463,0.8972094790322053
water_25,"[-12.405808989535196, 7.76447443908566]",2017-01-01,0.3269245618734518,water,0.5812150090878231,-0.10198231921628687,1.2644123373919331
water_26,"[-11.911735583261247, 7.737524980562998]",2017-01-01,0.0561187813148645,water,0.269893368890463,-0.41330395941364695,0.953090697194573
water_27,"[-12.423775295221285, 7.728541827713449]",2017-01-01,0.0451528693623354,water,0.20761165822125419,-0.4755856700828558,0.8908089865253641
water_28,"[-12.396825836693882, 7.719558674878638]",2017-01-01,0.0571692089695974,water,0.2322456163354446,-0.45095171196866535,0.9154429446395546
water_29,"[-12.306994308285407, 7.656676604990729]",2017-01-01,1.252408341179146,water,0.8726942616821226,0.18949693337801266,1.5558915899862327
water_30,"[-13.043612841263386, 7.647693452148886]",2017-01-01,0.0430692657329836,water,0.1857879604677862,-0.4974093678363237,0.8689852887718962
water_31,"[-12.684286727620973, 7.638710299305395]",2017-01-01,0.0494995423385104,water,0.1948990192492757,-0.4882983090548343,0.8780963475533856
water_32,"[-12.630387810576774, 7.638710299317635]",2017-01-01,0.0625613706723705,water,0.1917318237327134,-0.49146550457139654,0.8749291520368234
water_33,"[-12.001567111681483, 7.620743993632853]",2017-01-01,0.0660951185920302,water,0.20869620378345735,-0.47450112452065263,0.8918935320875673
water_34,"[-12.558522587852336, 7.6117608407887]",2017-01-01,0.0380137264563908,water,0.20210175892366652,-0.4810955693804434,0.8852990872277765
water_35,"[-12.603438352042737, 7.602777687946637]",2017-01-01,0.0422006241776696,water,0.1995126147376907,-0.4836847135664193,0.8827099430418006
water_36,"[-12.531573129311692, 7.602777687945088]",2017-01-01,0.0319096107217351,water,0.1992728804885228,-0.4839244478155872,0.8824702087926327
water_37,"[-12.522589976472553, 7.557861923742937]",2017-01-01,0.0437618918102493,water,0.20292094029810034,-0.4802763880060096,0.8861182686022103
water_38,"[-12.387842683862766, 7.530912465216971]",2017-01-01,0.0755179746237955,water,0.20245845438759327,-0.4807388739165167,0.8856557826917032
water_39,"[-12.477674212277792, 7.521929312366954]",2017-01-01,0.0789580435611296,water,0.2176422183833806,-0.46555510992072935,0.9008395466874906
water_40,"[-12.567505740686972, 7.432097783962978]",2017-01-01,0.045132470282706,water,0.1908332673538096,-0.4923640609503004,0.8740305956579195
water_41,"[-12.43275844807948, 7.4141314782702015]",2017-01-01,0.0639990943371758,water,0.214428328090556,-0.46876900021355394,0.897625656394666
water_42,"[-12.3339437668326, 7.378198866912815]",2017-01-01,0.0608181748130817,water,0.20387647832570863,-0.4793208499784013,0.8870738066298186
water_43,"[-12.208179627045473, 7.360232561241698]",2017-01-01,0.0730258607864304,water,0.21359162535082593,-0.469605702953284,0.8967889536549358
water_44,"[-12.019533417392697, 7.252434727128357]",2017-01-01,0.068700637506114,water,0.21176942462855133,-0.47142790367555865,0.8949667529326613
water_45,"[-11.723089373642267, 7.189552657250459]",2017-01-01,0.0535587275725558,water,0.19667002367319952,-0.48652730463091043,0.8798673519773095
water_46,"[-11.723089373635066, 7.180569504401877]",2017-01-01,0.0417485675307247,water,0.195284167326025,-0.48791316097808496,0.878481495630135
water_47,"[-11.696139915112719, 7.1805695044085365]",2017-01-01,0.0707142202640788,water,0.19316287793577078,-0.49003445036833915,0.8763602062398808
water_48,"[-11.516476858288623, 7.180569504403723]",2017-01-01,0.0410526703183105,water,0.2121320403744222,-0.4710652879296877,0.8953293686785322
water_49,"[-11.705123067960347, 7.17158635157053]",2017-01-01,0.0733988691048669,water,0.18579323080561316,-0.4974040974984968,0.8689905591097231
water_50,"[-11.696139915113449, 7.162603198724094]",2017-01-01,0.0566942553476538,water,0.1926344762676484,-0.49056285203646155,0.8758318045717584
water_51,"[-11.830887207734873, 7.153620045877145]",2017-01-01,0.0469834381852804,water,0.20886997864849835,-0.47432734965561163,0.8920673069526083
water_52,"[-11.759021984998498, 7.126670587344687]",2017-01-01,0.0434844203581385,water,0.1936305569074828,-0.4895667713966272,0.8768278852115927
water_53,"[-11.54342631682305, 7.009889600421488]",2017-01-01,0.0549445670399509,water,0.21485385467116552,-0.46834347363294443,0.8980511829752755
water_0,"[-12.666320421819876, 9.004149531159928]",2017-02-01,0.1863983902462629,water,0.20463030766564327,-0.4785670206384667,0.8878276359697532
water_1,"[-13.23225905083299, 8.95923376696415]",2017-02-01,0.1861340336722532,water,0.1881691106690297,-0.49502821763508026,0.8713664389731397
water_2,"[-12.792084561613684, 8.941267461291122]",2017-02-01,0.2263254364966116,water,0.1978675075561552,-0.4853298207479547,0.8810648358602652
water_3,"[-13.124461216741897, 8.923301155597281]",2017-02-01,0.1988665347764218,water,0.18883258494572258,-0.49436474335838737,0.8720299132498326
water_4,"[-13.043612841166503, 8.923301155604603]",2017-02-01,0.1963752364270012,water,0.20417868960624996,-0.47901863869786,0.8873760179103599
water_5,"[-13.23225905084012, 8.914318002754365]",2017-02-01,0.2112557431617894,water,0.19050003041850672,-0.49269729788560324,0.8736973587226167
water_6,"[-13.14242752241716, 8.905334849912931]",2017-02-01,0.1658579554170961,water,0.1909163698502933,-0.49228095845381664,0.8741136981544033
water_7,"[-13.088528605379402, 8.84245278003203]",2017-02-01,0.1838710661775768,water,0.1900091079578626,-0.4931882203462473,0.8732064362619726
water_8,"[-12.95378131275941, 8.84245278002366]",2017-02-01,0.1859222485662328,water,0.20773583002369334,-0.4754614982804166,0.8909331583278033
water_9,"[-12.935815007084505, 8.842452780012373]",2017-02-01,0.1863784004323611,water,0.20909750061707758,-0.4740998276870324,0.8922948289211875
water_10,"[-12.96276446559519, 8.833469627186803]",2017-02-01,0.1670968276662739,water,0.19968270369924393,-0.48351462460486605,0.8828800320033539
water_11,"[-12.055466028685446, 8.51905927773385]",2017-02-01,0.9845645975601287,water,0.3013672692560187,-0.38183005904809125,0.9845645975601287
water_12,"[-12.94479815997975, 8.258547845352313]",2017-02-01,0.1927662725536993,water,0.20900906525277138,-0.47418826305133854,0.8922063935568814
water_13,"[-12.055466028691816, 8.240581539665405]",2017-02-01,0.2381236864065988,water,0.2152102197749603,-0.46798710852914965,0.8984075480790703
water_14,"[-12.944798159973324, 8.159733164099736]",2017-02-01,0.1821939252013796,water,0.21610745309833396,-0.467089875205776,0.899304781402444
water_15,"[-11.23799912014679, 8.132783705572672]",2017-02-01,0.1829857115747425,water,0.2296607549378656,-0.4535365733662443,0.9128580832419756
water_16,"[-12.863949784393467, 8.087867941373343]",2017-02-01,0.1605314451624095,water,0.19090372961503527,-0.4922935986890747,0.8741010579191453
water_17,"[-12.819034020208475, 8.087867941376794]",2017-02-01,0.1837511871896373,water,0.19727799840987753,-0.4859193298942324,0.8804753267139875
water_18,"[-12.100381792913568, 8.069901635684584]",2017-02-01,0.2058359330418725,water,0.20891421396700263,-0.47428311433710735,0.8921115422711126
water_19,"[-10.779858325253915, 8.060918482844635]",2017-02-01,0.1921345313541884,water,0.22525256985498654,-0.4579447584491234,0.9084498981590965
water_20,"[-10.851723548002868, 7.989053260113526]",2017-02-01,0.1882850363491313,water,0.22913696162873876,-0.4540603666753712,0.9123342899328487
water_21,"[-11.552409469607992, 7.890238578863231]",2017-02-01,0.2271711558329252,water,0.2177600933924756,-0.46543723491163436,0.9009574216965855
water_22,"[-10.995453993464041, 7.890238578863123]",2017-02-01,0.1768656444516039,water,0.21475538206115674,-0.4684419462429532,0.8979527103652667
water_23,"[-12.468691059386448, 7.8093902033019535]",2017-02-01,0.209832425086591,water,0.19532008482268426,-0.4878772434814257,0.8785174131267942
water_24,"[-12.441741600869154, 7.773457591919722]",2017-02-01,0.1941966837867594,water,0.21401215072809535,-0.46918517757601463,0.8972094790322053
water_25,"[-12.405808989535196, 7.76447443908566]",2017-02-01,0.4892639339828811,water,0.5812150090878231,-0.10198231921628687,1.2644123373919331
water_26,"[-11.911735583261247, 7.737524980562998]",2017-02-01,0.2102662535520667,water,0.269893368890463,-0.41330395941364695,0.953090697194573
water_27,"[-12.423775295221285, 7.728541827713449]",2017-02-01,0.2021698812355054,water,0.20761165822125419,-0.4755856700828558,0.8908089865253641
water_28,"[-12.396825836693882, 7.719558674878638]",2017-02-01,0.2168381740042385,water,0.2322456163354446,-0.45095171196866535,0.9154429446395546
water_29,"[-12.306994308285407, 7.656676604990729]",2017-02-01,0.8349554668111552,water,0.8726942616821226,0.18949693337801266,1.5558915899862327
water_30,"[-13.043612841263386, 7.647693452148886]",2017-02-01,0.20132226310783,water,0.1857879604677862,-0.4974093678363237,0.8689852887718962
water_31,"[-12.684286727620973, 7.638710299305395]",2017-02-01,0.174524265893211,water,0.1948990192492757,-0.4882983090548343,0.8780963475533856
water_32,"[-12.630387810576774, 7.638710299317635]",2017-02-01,0.1731536849766064,water,0.1917318237327134,-0.49146550457139654,0.8749291520368234
water_33,"[-12.001567111681483, 7.620743993632853]",2017-02-01,0.219077821061719,water,0.20869620378345735,-0.47450112452065263,0.8918935320875673
water_34,"[-12.558522587852336, 7.6117608407887]",2017-02-01,0.1811115920583318,water,0.20210175892366652,-0.4810955693804434,0.8852990872277765
water_35,"[-12.603438352042737, 7.602777687946637]",2017-02-01,0.1867621435959901,water,0.1995126147376907,-0.4836847135664193,0.8827099430418006
water_36,"[-12.531573129311692, 7.602777687945088]",2017-02-01,0.185706764395651,water,0.1992728804885228,-0.4839244478155872,0.8824702087926327
water_37,"[-12.522589976472553, 7.557861923742937]",2017-02-01,0.2283036948086984,water,0.20292094029810034,-0.4802763880060096,0.8861182686022103
water_38,"[-12.387842683862766, 7.530912465216971]",2017-02-01,0.197188556866429,water,0.20245845438759327,-0.4807388739165167,0.8856557826917032
water_39,"[-12.477674212277792, 7.521929312366954]",2017-02-01,0.2312704598058865,water,0.2176422183833806,-0.46555510992072935,0.9008395466874906
water_40,"[-12.567505740686972, 7.432097783962978]",2017-02-01,0.171436809976208,water,0.1908332673538096,-0.4923640609503004,0.8740305956579195
water_41,"[-12.43275844807948, 7.4141314782702015]",2017-02-01,0.1752608597100296,water,0.214428328090556,-0.46876900021355394,0.897625656394666
water_42,"[-12.3339437668326, 7.378198866912815]",2017-02-01,0.2264985853057924,water,0.20387647832570863,-0.4793208499784013,0.8870738066298186
water_43,"[-12.208179627045473, 7.360232561241698]",2017-02-01,0.2218879885870562,water,0.21359162535082593,-0.469605702953284,0.8967889536549358
water_44,"[-12.019533417392697, 7.252434727128357]",2017-02-01,0.2029201171757037,water,0.21176942462855133,-0.47142790367555865,0.8949667529326613
water_45,"[-11.723089373642267, 7.189552657250459]",2017-02-01,0.1608554878089556,water,0.19667002367319952,-0.48652730463091043,0.8798673519773095
water_46,"[-11.723089373635066, 7.180569504401877]",2017-02-01,0.1704659844945864,water,0.195284167326025,-0.48791316097808496,0.878481495630135
water_47,"[-11.696139915112719, 7.1805695044085365]",2017-02-01,0.1763988378904101,water,0.19316287793577078,-0.49003445036833915,0.8763602062398808
water_48,"[-11.516476858288623, 7.180569504403723]",2017-02-01,0.2228353370562271,water,0.2121320403744222,-0.4710652879296877,0.8953293686785322
water_49,"[-11.705123067960347, 7.17158635157053]",2017-02-01,0.1928464985814332,water,0.18579323080561316,-0.4974040974984968,0.8689905591097231
water_50,"[-11.696139915113449, 7.162603198724094]",2017-02-01,0.2100924175462958,water,0.1926344762676484,-0.49056285203646155,0.8758318045717584
water_51,"[-11.830887207734873, 7.153620045877145]",2017-02-01,0.1979415001399704,water,0.20886997864849835,-0.47432734965561163,0.8920673069526083
water_52,"[-11.759021984998498, 7.126670587344687]",2017-02-01,0.2026196137485213,water,0.1936305569074828,-0.4895667713966272,0.8768278852115927
water_53,"[-11.54342631682305, 7.009889600421488]",2017-02-01,0.212956515114585,water,0.21485385467116552,-0.46834347363294443,0.8980511829752755
water_0,"[-12.666320421819876, 9.004149531159928]",2017-03-01,0.2941855170602764,water,0.20463030766564327,-0.4785670206384667,0.8878276359697532
water_1,"[-13.23225905083299, 8.95923376696415]",2017-03-01,0.2774254291183217,water,0.1881691106690297,-0.49502821763508026,0.8713664389731397
water_2,"[-12.792084561613684, 8.941267461291122]",2017-03-01,0.3127097293573971,water,0.1978675075561552,-0.4853298207479547,0.8810648358602652
water_3,"[-13.124461216741897, 8.923301155597281]",2017-03-01,0.3283418777340292,water,0.18883258494572258,-0.49436474335838737,0.8720299132498326
water_4,"[-13.043612841166503, 8.923301155604603]",2017-03-01,0.2925470710611546,water,0.20417868960624996,-0.47901863869786,0.8873760179103599
water_5,"[-13.23225905084012, 8.914318002754365]",2017-03-01,0.2521846854969128,water,0.19050003041850672,-0.49269729788560324,0.8736973587226167
water_6,"[-13.14242752241716, 8.905334849912931]",2017-03-01,0.2960101143397751,water,0.1909163698502933,-0.49228095845381664,0.8741136981544033
water_7,"[-13.088528605379402, 8.84245278003203]",2017-03-01,0.319442726309936,water,0.1900091079578626,-0.4931882203462473,0.8732064362619726
water_8,"[-12.95378131275941, 8.84245278002366]",2017-03-01,0.3296950681838704,water,0.20773583002369334,-0.4754614982804166,0.8909331583278033
water_9,"[-12.935815007084505, 8.842452780012373]",2017-03-01,0.3789731168707242,water,0.20909750061707758,-0.4740998276870324,0.8922948289211875
water_10,"[-12.96276446559519, 8.833469627186803]",2017-03-01,0.3031582762652537,water,0.19968270369924393,-0.48351462460486605,0.8828800320033539
water_11,"[-12.055466028685446, 8.51905927773385]",2017-03-01,0.3779254437016304,water,0.3013672692560187,-0.38183005904809125,0.9845645975601287
water_12,"[-12.94479815997975, 8.258547845352313]",2017-03-01,0.2955796703064916,water,0.20900906525277138,-0.47418826305133854,0.8922063935568814
water_13,"[-12.055466028691816, 8.240581539665405]",2017-03-01,0.31757737489229,water,0.2152102197749603,-0.46798710852914965,0.8984075480790703
water_14,"[-12.944798159973324, 8.159733164099736]",2017-03-01,0.3467717289330439,water,0.21610745309833396,-0.467089875205776,0.899304781402444
water_15,"[-11.23799912014679, 8.132783705572672]",2017-03-01,0.2893264923896941,water,0.2296607549378656,-0.4535365733662443,0.9128580832419756
water_16,"[-12.863949784393467, 8.087867941373343]",2017-03-01,0.2960379976558114,water,0.19090372961503527,-0.4922935986890747,0.8741010579191453
water_17,"[-12.819034020208475, 8.087867941376794]",2017-03-01,0.2923254667555287,water,0.19727799840987753,-0.4859193298942324,0.8804753267139875
water_18,"[-12.100381792913568, 8.069901635684584]",2017-03-01,0.3375194817065363,water,0.20891421396700263,-0.47428311433710735,0.8921115422711126
water_19,"[-10.779858325253915, 8.060918482844635]",2017-03-01,0.2796711878867227,water,0.22525256985498654,-0.4579447584491234,0.9084498981590965
water_20,"[-10.851723548002868, 7.989053260113526]",2017-03-01,0.5378921207262642,water,0.22913696162873876,-0.4540603666753712,0.9123342899328487
water_21,"[-11.552409469607992, 7.890238578863231]",2017-03-01,0.394481537905591,water,0.2177600933924756,-0.46543723491163436,0.9009574216965855
water_22,"[-10.995453993464041, 7.890238578863123]",2017-03-01,0.3041060550687408,water,0.21475538206115674,-0.4684419462429532,0.8979527103652667
water_23,"[-12.468691059386448, 7.8093902033019535]",2017-03-01,0.3278541524739425,water,0.19532008482268426,-0.4878772434814257,0.8785174131267942
water_24,"[-12.441741600869154, 7.773457591919722]",2017-03-01,0.3485601671285052,water,0.21401215072809535,-0.46918517757601463,0.8972094790322053
water_25,"[-12.405808989535196, 7.76447443908566]",2017-03-01,0.7793497499623436,water,0.5812150090878231,-0.10198231921628687,1.2644123373919331
water_26,"[-11.911735583261247, 7.737524980562998]",2017-03-01,0.3504765511483884,water,0.269893368890463,-0.41330395941364695,0.953090697194573
water_27,"[-12.423775295221285, 7.728541827713449]",2017-03-01,0.3491811621941293,water,0.20761165822125419,-0.4755856700828558,0.8908089865253641
water_28,"[-12.396825836693882, 7.719558674878638]",2017-03-01,0.3420518113050131,water,0.2322456163354446,-0.45095171196866535,0.9154429446395546
water_29,"[-12.306994308285407, 7.656676604990729]",2017-03-01,1.3556006591123133,water,0.8726942616821226,0.18949693337801266,1.5558915899862327
water_30,"[-13.043612841263386, 7.647693452148886]",2017-03-01,0.2909228502084606,water,0.1857879604677862,-0.4974093678363237,0.8689852887718962
water_31,"[-12.684286727620973, 7.638710299305395]",2017-03-01,0.4075323193841816,water,0.1948990192492757,-0.4882983090548343,0.8780963475533856
water_32,"[-12.630387810576774, 7.638710299317635]",2017-03-01,0.3549617385035457,water,0.1917318237327134,-0.49146550457139654,0.8749291520368234
water_33,"[-12.001567111681483, 7.620743993632853]",2017-03-01,0.3954553958838804,water,0.20869620378345735,-0.47450112452065263,0.8918935320875673
water_34,"[-12.558522587852336, 7.6117608407887]",2017-03-01,0.3587199204459483,water,0.20210175892366652,-0.4810955693804434,0.8852990872277765
water_35,"[-12.603438352042737, 7.602777687946637]",2017-03-01,0.3266022194009727,water,0.1995126147376907,-0.4836847135664193,0.8827099430418006
water_36,"[-12.531573129311692, 7.602777687945088]",2017-03-01,0.3611602393641529,water,0.1992728804885228,-0.4839244478155872,0.8824702087926327
water_37,"[-12.522589976472553, 7.557861923742937]",2017-03-01,0.3799656741753244,water,0.20292094029810034,-0.4802763880060096,0.8861182686022103
water_38,"[-12.387842683862766, 7.530912465216971]",2017-03-01,0.3726701422970321,water,0.20245845438759327,-0.4807388739165167,0.8856557826917032
water_39,"[-12.477674212277792, 7.521929312366954]",2017-03-01,0.4222476962138836,water,0.2176422183833806,-0.46555510992072935,0.9008395466874906
water_40,"[-12.567505740686972, 7.432097783962978]",2017-03-01,0.347551203289814,water,0.1908332673538096,-0.4923640609503004,0.8740305956579195
water_41,"[-12.43275844807948, 7.4141314782702015]",2017-03-01,0.3382531755543893,water,0.214428328090556,-0.46876900021355394,0.897625656394666
water_42,"[-12.3339437668326, 7.378198866912815]",2017-03-01,0.3408845699842764,water,0.20387647832570863,-0.4793208499784013,0.8870738066298186
water_43,"[-12.208179627045473, 7.360232561241698]",2017-03-01,0.3571003531244511,water,0.21359162535082593,-0.469605702953284,0.8967889536549358
water_44,"[-12.019533417392697, 7.252434727128357]",2017-03-01,0.4651994013043636,water,0.21176942462855133,-0.47142790367555865,0.8949667529326613
water_45,"[-11.723089373642267, 7.189552657250459]",2017-03-01,0.4423557822293655,water,0.19667002367319952,-0.48652730463091043,0.8798673519773095
water_46,"[-11.723089373635066, 7.180569504401877]",2017-03-01,0.4152545124323507,water,0.195284167326025,-0.48791316097808496,0.878481495630135
water_47,"[-11.696139915112719, 7.1805695044085365]",2017-03-01,0.4212094711830075,water,0.19316287793577078,-0.49003445036833915,0.8763602062398808
water_48,"[-11.516476858288623, 7.180569504403723]",2017-03-01,0.3392795710754702,water,0.2121320403744222,-0.4710652879296877,0.8953293686785322
water_49,"[-11.705123067960347, 7.17158635157053]",2017-03-01,0.4098792095809701,water,0.18579323080561316,-0.4974040974984968,0.8689905591097231
water_50,"[-11.696139915113449, 7.162603198724094]",2017-03-01,0.4198274225898173,water,0.1926344762676484,-0.49056285203646155,0.8758318045717584
water_51,"[-11.830887207734873, 7.153620045877145]",2017-03-01,0.4580909998784757,water,0.20886997864849835,-0.47432734965561163,0.8920673069526083
water_52,"[-11.759021984998498, 7.126670587344687]",2017-03-01,0.4337309449416943,water,0.1936305569074828,-0.4895667713966272,0.8768278852115927
water_53,"[-11.54342631682305, 7.009889600421488]",2017-03-01,0.3334167059119294,water,0.21485385467116552,-0.46834347363294443,0.8980511829752755
water_0,"[-12.666320421819876, 9.004149531159928]",2017-04-01,0.3322001496568719,water,0.20463030766564327,-0.4785670206384667,0.8878276359697532
water_1,"[-13.23225905083299, 8.95923376696415]",2017-04-01,0.2930826305313381,water,0.1881691106690297,-0.49502821763508026,0.8713664389731397
water_2,"[-12.792084561613684, 8.941267461291122]",2017-04-01,0.2894970976889325,water,0.1978675075561552,-0.4853298207479547,0.8810648358602652
water_3,"[-13.124461216741897, 8.923301155597281]",2017-04-01,0.2997792902554957,water,0.18883258494572258,-0.49436474335838737,0.8720299132498326
water_4,"[-13.043612841166503, 8.923301155604603]",2017-04-01,0.2828822299800362,water,0.20417868960624996,-0.47901863869786,0.8873760179103599
water_5,"[-13.23225905084012, 8.914318002754365]",2017-04-01,0.2894751981599714,water,0.19050003041850672,-0.49269729788560324,0.8736973587226167
water_6,"[-13.14242752241716, 8.905334849912931]",2017-04-01,0.2681123982494735,water,0.1909163698502933,-0.49228095845381664,0.8741136981544033
water_7,"[-13.088528605379402, 8.84245278003203]",2017-04-01,0.2925904770166297,water,0.1900091079578626,-0.4931882203462473,0.8732064362619726
water_8,"[-12.95378131275941, 8.84245278002366]",2017-04-01,0.277932464841248,water,0.20773583002369334,-0.4754614982804166,0.8909331583278033
water_9,"[-12.935815007084505, 8.842452780012373]",2017-04-01,0.3190350885707875,water,0.20909750061707758,-0.4740998276870324,0.8922948289211875
water_10,"[-12.96276446559519, 8.833469627186803]",2017-04-01,0.2673327640020131,water,0.19968270369924393,-0.48351462460486605,0.8828800320033539
water_11,"[-12.055466028685446, 8.51905927773385]",2017-04-01,0.3622095364427408,water,0.3013672692560187,-0.38183005904809125,0.9845645975601287
water_12,"[-12.94479815997975, 8.258547845352313]",2017-04-01,0.2798341054386583,water,0.20900906525277138,-0.47418826305133854,0.8922063935568814
water_13,"[-12.055466028691816, 8.240581539665405]",2017-04-01,0.3248119884751578,water,0.2152102197749603,-0.46798710852914965,0.8984075480790703
water_14,"[-12.944798159973324, 8.159733164099736]",2017-04-01,0.3066161943864371,water,0.21610745309833396,-0.467089875205776,0.899304781402444
water_15,"[-11.23799912014679, 8.132783705572672]",2017-04-01,0.375982521106788,water,0.2296607549378656,-0.4535365733662443,0.9128580832419756
water_16,"[-12.863949784393467, 8.087867941373343]",2017-04-01,0.3483726101715912,water,0.19090372961503527,-0.4922935986890747,0.8741010579191453
water_17,"[-12.819034020208475, 8.087867941376794]",2017-04-01,0.3402397732497394,water,0.19727799840987753,-0.4859193298942324,0.8804753267139875
water_18,"[-12.100381792913568, 8.069901635684584]",2017-04-01,0.3786451586388393,water,0.20891421396700263,-0.47428311433710735,0.8921115422711126
water_19,"[-10.779858325253915, 8.060918482844635]",2017-04-01,0.2964160308474123,water,0.22525256985498654,-0.4579447584491234,0.9084498981590965
water_20,"[-10.851723548002868, 7.989053260113526]",2017-04-01,0.298912441068728,water,0.22913696162873876,-0.4540603666753712,0.9123342899328487
water_21,"[-11.552409469607992, 7.890238578863231]",2017-04-01,0.3364860587666838,water,0.2177600933924756,-0.46543723491163436,0.9009574216965855
water_22,"[-10.995453993464041, 7.890238578863123]",2017-04-01,0.3183438348667424,water,0.21475538206115674,-0.4684419462429532,0.8979527103652667
water_23,"[-12.468691059386448, 7.8093902033019535]",2017-04-01,0.3292025629066151,water,0.19532008482268426,-0.4878772434814257,0.8785174131267942
water_24,"[-12.441741600869154, 7.773457591919722]",2017-04-01,0.3465358200277962,water,0.21401215072809535,-0.46918517757601463,0.8972094790322053
water_25,"[-12.405808989535196, 7.76447443908566]",2017-04-01,0.8086609131570873,water,0.5812150090878231,-0.10198231921628687,1.2644123373919331
water_26,"[-11.911735583261247, 7.737524980562998]",2017-04-01,0.3203475275400285,water,0.269893368890463,-0.41330395941364695,0.953090697194573
water_27,"[-12.423775295221285, 7.728541827713449]",2017-04-01,0.3288105319459662,water,0.20761165822125419,-0.4755856700828558,0.8908089865253641
water_28,"[-12.396825836693882, 7.719558674878638]",2017-04-01,0.3687432092983926,water,0.2322456163354446,-0.45095171196866535,0.9154429446395546
water_29,"[-12.306994308285407, 7.656676604990729]",2017-04-01,0.946552221319632,water,0.8726942616821226,0.18949693337801266,1.5558915899862327
water_30,"[-13.043612841263386, 7.647693452148886]",2017-04-01,0.3351603179440551,water,0.1857879604677862,-0.4974093678363237,0.8689852887718962
water_31,"[-12.684286727620973, 7.638710299305395]",2017-04-01,0.2857591458041796,water,0.1948990192492757,-0.4882983090548343,0.8780963475533856
water_32,"[-12.630387810576774, 7.638710299317635]",2017-04-01,0.3079499917422298,water,0.1917318237327134,-0.49146550457139654,0.8749291520368234
