source,site_name,developer,country,longitude,latitude,status,date_commissioned,customers
CLUBER,Adrar,GRET,Mauritania,-10.06666667,20.5,Operating,2000-01-01,20
CLUBER,Aftout,IBD,Mauritania,-12.6210,16.7110,Unknown,2016-01-01,0
CLUBER,ARR,Unkonwn,Mauritania,-7.2667,16.1167,Operating,2009-01-01,0
CLUBER,Bellewakh,APAUS,Mauritania,-16.0722,18.5181,Unknown,2016-01-01,100
CLUBER,BIR MOUGHREN,Unkonwn,Mauritania,-11.5788,25.2322,Operating,2005-01-01,0
CLUBER,Birette,Unkonwn,Mauritania,-15.8127,16.5122,Operating,2016-01-01,0
CLUBER,Chami,Unkonwn,Mauritania,-15.9674,20.0508,Operating,2014-01-01,0
CLUBER,CHOUM,Unkonwn,Mauritania,-13.0681,21.3000,Operating,2010-01-01,0
CLUBER,DAFOR,Unkonwn,Mauritania,-12.1500,15.6667,Operating,2009-01-01,0
CLUBER,Dhar,Unkonwn,Mauritania,-12.8055,19.8652,Unknown,2016-01-01,0
CLUBER,El Ghediya,Unkonwn,Mauritania,-11.4858,17.7839,Unknown,2015-01-01,0
CLUBER,Keur Macène,GRET,Mauritania,-16.2330925,16.5583683,Operating,2000-01-01,57
CLUBER,Keur Massene,CDS,Mauritania,-16.2522,16.7297,Unknown,2008-01-01,117
CLUBER,Kiffa,AFD / UE,Mauritania,-11.4011,16.5427,Operating,2016-01-01,0
CLUBER,Kser Torchane,Unkonwn,Mauritania,-13.0167,20.6997,Unknown,2015-01-01,0
CLUBER,Lemcid,APAUS,Mauritania,-16.1375,18.6881,Unknown,2016-01-01,40
CLUBER,Lemhaijratt,APAUS,Mauritania,-16.2322,19.0314,Unknown,2016-01-01,230
CLUBER,LEXEIBA,Unkonwn,Mauritania,-12.4500,14.9167,Operating,2009-01-01,0
CLUBER,M’Ballal,GRET,Mauritania,-16.0140586,16.6600329,Operating,2000-01-01,51
CLUBER,MAAL,Unkonwn,Mauritania,-13.4553,17.1081,Operating,2009-01-01,0
CLUBER,Magham Ibrahim,GRET,Mauritania,-14.8556774,16.7581428,Operating,2000-01-01,52
CLUBER,Mamghar,Unkonwn,Mauritania,-16.5167,19.3667,Operating,2013-01-01,0
CLUBER,MATTA MOULANA,Unkonwn,Mauritania,-9.6903,16.1208,Operating,2009-01-01,0
CLUBER,MEDBOUGOU,Unkonwn,Mauritania,-9.4853,15.5235,Operating,2009-01-01,0
CLUBER,MONGUEL,Unkonwn,Mauritania,-13.1524,16.3733,Operating,2009-01-01,0
CLUBER,N’BEIKE,Unkonwn,Mauritania,-15.7136,17.1614,Operating,2009-01-01,0
CLUBER,N’Diago-Ebden,Unkonwn,Mauritania,-16.5075,16.1669,Operating,2015-01-01,0
CLUBER,N’Houkara,GRET,Mauritania,-15.76777778,17.0025,Operating,2000-01-01,51
CLUBER,Nouelki pk40,GRET,Mauritania,-16.0783,16.6842,Operating,2000-01-01,50
CLUBER,Nuamghar,GRET,Mauritania,-16.5127441,19.3567958,Operating,2000-01-01,56
CLUBER,OUALATA,Unkonwn,Mauritania,-7.0216,17.2990,Operating,2005-01-01,0
CLUBER,Rachid,CDS,Mauritania,-11.6833,18.8000,Unknown,2007-01-01,205
CLUBER,RACHID,Unkonwn,Mauritania,-11.6833,18.8000,Operating,2005-01-01,0
CLUBER,TAGUILALET,Unkonwn,Mauritania,-15.5196,17.0441,Operating,2009-01-01,0
CLUBER,TAMCHEKET,Unkonwn,Mauritania,-10.6696,17.2456,Operating,2005-01-01,0
CLUBER,TECHTAYE,Unkonwn,Mauritania,-7.0239,16.3844,Operating,2010-01-01,0
CLUBER,Termessa,Unkonwn,Mauritania,-8.8908,16.0639,Operating,2014-01-01,0
CLUBER,Tichitt,CDS,Mauritania,-9.4958,18.4401,Unknown,2007-01-01,176
CLUBER,TICHITT,Unkonwn,Mauritania,-9.4958,18.4401,Operating,2005-01-01,0
CLUBER,Tidjikja,Unkonwn,Mauritania,-11.5248,18.6414,Unknown,2016-01-01,0
CLUBER,Tighent,GRET,Mauritania,-16.0878,17.2403,Operating,2000-01-01,63
CLUBER,Tiwillit,APAUS,Mauritania,-16.1728,18.8719,Unknown,2016-01-01,60
CLUBER,TOUIL,Unkonwn,Mauritania,-10.1167,15.5333,Operating,2009-01-01,0
CLUBER,VASSALA,Unkonwn,Mauritania,-10.9408,21.0078,Operating,2009-01-01,0
CLUBER,WOMPOU,Unkonwn,Mauritania,-12.7256,15.1311,Operating,2009-01-01,0
CLUBER,Zouerate,SNIM,Mauritania,-12.4753,22.7325,Unknown,2016-01-01,0
CLUBER,Majaua,FUNAE,Mozambique,35.2900,-16.2300,Operating,2013-01-01,5000
CLUBER,Bokki Saboundou,PNUD,Senegal,-12.8835,14.6185,Unknown,2015-01-01,0
CLUBER,Banipelly,PNUD,Senegal,-12.4527,14.2876,Unknown,2015-01-01,0
CLUBER,Débikholé 695,Unkonwn,Senegal,-12.1495,14.6367,Unknown,2015-01-01,0
CLUBER,Hamadji 1168,PNUD,Senegal,-12.2277,14.6112,Unknown,2015-01-01,0
CLUBER,Laminia,Unkonwn,Senegal,-12.1102,12.6399,Unknown,2015-01-01,0
CLUBER,landébaytil,PNUD,Senegal,-12.4019,12.5572,Unknown,2015-01-01,0
CLUBER,Samécouta,Unkonwn,Senegal,-12.1322,12.6052,Unknown,2015-01-01,0
CLUBER,Syllacounda,PNUD,Senegal,-12.3793,12.5968,Unknown,2015-01-01,0
CLUBER,Boutougoufara,PNUD,Senegal,-12.4833,13.4000,Unknown,2015-01-01,0
CLUBER,Dalafing,PNUD,Senegal,-12.4015,13.6593,Unknown,2015-01-01,0
CLUBER,Dianke Makhan,PNUD,Senegal,-12.6583,13.6741,Unknown,2015-01-01,0
CLUBER,Goutta Cebbe,PNUD,Senegal,-12.7136,13.6182,Unknown,2015-01-01,0
CLUBER,Kayan,PNUD,Senegal,-12.3199,13.3076,Unknown,2015-01-01,0
CLUBER,KOMOTI,PNUD,Senegal,-12.9155,13.6627,Unknown,2015-01-01,0
CLUBER,Diagaly,PNUD,Senegal,-14.6740,15.2752,Unknown,2015-01-01,0
CLUBER,Loumbeul Lana,PNUD,Senegal,-14.7278,15.2653,Unknown,2015-01-01,0
CLUBER,Touba Samady,PNUD,Senegal,-14.7377,15.1575,Unknown,2015-01-01,0
CLUBER,Daharatou,PNUD,Senegal,-12.2623,14.5188,Unknown,2015-01-01,0
CLUBER,Dialiguel,Unkonwn,Senegal,-12.1993,14.5570,Unknown,2015-01-01,0
CLUBER,Diboly,PNUD,Senegal,-12.2050,14.4639,Unknown,2015-01-01,0
CLUBER,Guita,PNUD,Senegal,-12.2245,14.3834,Unknown,2015-01-01,0
CLUBER,Nayes,PNUD,Senegal,-12.2036,14.4182,Unknown,2015-01-01,0
CLUBER,Oubawol,PNUD,Senegal,-12.3007,14.4850,Unknown,2015-01-01,0
CLUBER,Ouro Sileye,PNUD,Senegal,-12.3886,14.5020,Unknown,2015-01-01,0
CLUBER,Sinthiou Dialiguel,PNUD,Senegal,-12.2127,14.5388,Unknown,2015-01-01,0
CLUBER,Sinthiou Diohe,PNUD,Senegal,-12.2431,14.4679,Unknown,2015-01-01,0
CLUBER,Theyéne Djoloff,PNUD,Senegal,-15.6558,15.5642,Unknown,2015-01-01,0
CLUBER,Yatti,PNUD,Senegal,-15.7069,15.5222,Unknown,2015-01-01,0
CLUBER,BOYNGUEL BAMBA,PNUD,Senegal,-12.9337,14.0919,Unknown,2015-01-01,0
CLUBER,DIEYLANI,PNUD,Senegal,-12.6938,13.9110,Unknown,2015-01-01,0
CLUBER,KOUDY,PNUD,Senegal,-12.7631,14.0299,Unknown,2015-01-01,0
CLUBER,Yaré,PNUD,Senegal,-14.5271,16.0349,Unknown,2015-01-01,0
CLUBER,Madiou (03),Unkonwn,Senegal,-12.0152,12.4440,Unknown,2015-01-01,0
CLUBER,Niagalan,Unkonwn,Senegal,-11.9832,12.4268,Unknown,2015-01-01,0
CLUBER,Secréta (03),Unkonwn,Senegal,-11.9516,12.4342,Unknown,2015-01-01,0
CLUBER,Toumania,Unkonwn,Senegal,-11.9325,12.4443,Unknown,2015-01-01,0
CLUBER,Walangkingui,Unkonwn,Senegal,-12.0330,12.4270,Unknown,2015-01-01,0
CLUBER,Sanghé,PNUD,Senegal,-15.3700,15.0098,Unknown,2015-01-01,0
CLUBER,Tobéne,PNUD,Senegal,-14.6528,14.0668,Unknown,2015-01-01,0
CLUBER,Kamara,PNUD,Senegal,-15.5287,15.5220,Unknown,2015-01-01,0
CLUBER,BAMBADINKA,PNUD,Senegal,-13.4142,13.5725,Unknown,2015-01-01,0
CLUBER,TABANDING,PNUD,Senegal,-14.3998,13.4928,Unknown,2015-01-01,0
CLUBER,GOUMBAYEL,PNUD,Senegal,-13.1725,13.6883,Unknown,2015-01-01,0
CLUBER,NOUMOUYEL,PNUD,Senegal,-13.3753,13.7010,Unknown,2015-01-01,0
CLUBER,THIARA,PNUD,Senegal,-13.8059,13.6039,Unknown,2015-01-01,0
CLUBER,DOULAYABE,PNUD,Senegal,-12.6080,14.0958,Unknown,2015-01-01,0
CLUBER,KOUSSAN,PNUD,Senegal,-12.4415,14.1304,Unknown,2015-01-01,0
CLUBER,SINTHIOU DEMBA (Sinthiou Moussa),PNUD,Senegal,-12.7491,14.1564,Unknown,2015-01-01,0
CLUBER,Badagore,PNUD,Senegal,-14.5164,15.7764,Unknown,2015-01-01,0
CLUBER,Lougeré Thioly,PNUD,Senegal,-14.6249,15.5647,Unknown,2015-01-01,0
CLUBER,Ndiayéne séno,PNUD,Senegal,-14.4119,15.6204,Unknown,2015-01-01,0
CLUBER,LALLI,Unkonwn,Senegal,-12.1643,14.1126,Unknown,2015-01-01,0
CLUBER,MEDINA FOULBE,Unkonwn,Senegal,-12.0810,13.8524,Unknown,2015-01-01,0
CLUBER,Barocounda,PNUD,Senegal,-14.0957,13.6715,Unknown,2015-01-01,0
CLUBER,Fadiyacounda,PNUD,Senegal,-14.1588,13.6547,Unknown,2015-01-01,0
CLUBER,Maka cissé,PNUD,Senegal,-14.3152,13.5448,Unknown,2015-01-01,0
CLUBER,Sao Soucouta,PNUD,Senegal,-14.3593,13.5860,Unknown,2015-01-01,0
CLUBER,Tabanding,PNUD,Senegal,-14.3998,13.4928,Unknown,2015-01-01,0
CLUBER,Guirounasse,PNUD,Senegal,-14.1767,15.7637,Unknown,2015-01-01,0
CLUBER,Mbaye Hawa,PNUD,Senegal,-15.5571,15.7701,Unknown,2015-01-01,0
CLUBER,Négué Mbeyenne,PNUD,Senegal,-15.5862,15.6980,Unknown,2015-01-01,0
CLUBER,Nawré,PNUD,Senegal,-14.4440,15.0517,Unknown,2015-01-01,0
CLUBER,Patoulane Wolof,PNUD,Senegal,-14.6072,14.1243,Unknown,2015-01-01,0
CLUBER,Laminia,Unkonwn,Senegal,-12.0277,13.6065,Unknown,2015-01-01,0
CLUBER,Medina Tracole,Unkonwn,Senegal,-12.1863,14.0423,Unknown,2015-01-01,0
CLUBER,Sansanding,PNUD,Senegal,-12.2141,13.9282,Unknown,2015-01-01,0
CLUBER,Toumboura,PNUD,Senegal,-12.2141,13.9671,Unknown,2015-01-01,0
CLUBER,SINTHIOU BOCAR ALY,PNUD,Senegal,-13.5694,14.2279,Unknown,2015-01-01,0
CLUBER,Samba Colo,PNUD,Senegal,-12.3797,14.2200,Unknown,2015-01-01,0
CLUBER,Seoudji,PNUD,Senegal,-12.4333,14.3176,Unknown,2015-01-01,0
CLUBER,Youpe Hamady,PNUD,Senegal,-12.3985,14.3475,Unknown,2015-01-01,0
CLUBER,DIARRE MABOUBE II,PNUD,Senegal,-12.6694,14.4959,Unknown,2015-01-01,0
CLUBER,LORIDJE,PNUD,Senegal,-12.9108,14.2272,Unknown,2015-01-01,0
CLUBER,Amady,PNUD,Senegal,-15.2767,15.7352,Unknown,2015-01-01,0
CLUBER,Téssékéré,PNUD,Senegal,-15.0655,15.8519,Unknown,2015-01-01,0
CLUBER,Widou Thiéngoly,PNUD,Senegal,-15.3276,15.9942,Unknown,2015-01-01,0
CLUBER,Khoghé,PNUD,Senegal,-15.1677,15.2903,Unknown,2015-01-01,0
CLUBER,Dolly,PNUD,Senegal,-15.1452,14.7532,Unknown,2015-01-01,0
CLUBER,Sillat,PNUD,Senegal,-14.9678,14.9681,Unknown,2015-01-01,0
CLUBER,Thiel cenntre,PNUD,Senegal,-15.0775,15.0369,Unknown,2015-01-01,0
CLUBER,Wadane Djolof,PNUD,Senegal,-14.8750,14.6695,Unknown,2015-01-01,0
CLUBER,Tivaoune Peul,PNUD,Senegal,-17.2830,14.8076,Unknown,2015-01-01,0
CLUBER,Bantako,PNUD,Senegal,-12.2357,12.7707,Unknown,2015-01-01,0
CLUBER,Niéméniké,PNUD,Senegal,-12.5500,13.0167,Unknown,2015-01-01,0
CLUBER,Thionkh,PNUD,Senegal,-14.7441,14.6309,Unknown,2015-01-01,0
CLUBER,Mben-Mben,PNUD,Senegal,-14.4039,14.8178,Unknown,2015-01-01,0
CLUBER,Vélingara,PNUD,Senegal,-14.6794,15.0003,Unknown,2015-01-01,0
CLUBER,Médina Gounas,SENELEC,Senegal,-13.7521,13.1466,Operating,2006-01-01,0
CLUBER,Baout,ASER,Senegal,-16.5335,14.0626,Operating,2007-01-01,0
CLUBER,Diamiadio,ASER,Senegal,-16.5758,14.0656,Operating,2007-01-01,0
CLUBER,DIOGANE,ASER,Senegal,-16.6475,13.8706,Operating,2012-01-01,0
CLUBER,Diaoulé,SENELEC,Senegal,-16.2167,14.3667,Operating,2007-01-01,0
CLUBER,Ndiebel,SENELEC,Senegal,-16.1500,14.3500,Operating,2007-01-01,0
CLUBER,Babadi,Unkonwn,Senegal,-15.5000,12.8500,Operating,2012-01-01,34
CLUBER,Bani,Unkonwn,Senegal,-12.8731,13.8290,Operating,2012-01-01,31
CLUBER,Dandone,Unkonwn,Senegal,-15.8500,12.8667,Operating,2012-01-01,23
CLUBER,Francounda Diola (Bajicounda),Unkonwn,Senegal,-15.9160,12.7109,Operating,2012-01-01,24
CLUBER,MBoro/Mer (MBoro NDeunekat),Unkonwn,Senegal,-16.8997,15.1119,Unknown,2013-01-01,0
CLUBER,Niomoune,Sunna Design,Senegal,-16.6500,12.6333,Operating,2016-01-01,0
CLUBER,Bossinkang,ASER,Senegal,-16.5700,13.7300,Operating,2012-01-01,0
CLUBER,Djinack Barra,ASER,Senegal,-15.4922,13.6019,Operating,2012-01-01,0
CLUBER,FALIA,ASER,Senegal,-16.6813,13.9199,Operating,2012-01-01,0
CLUBER,MOUNDE,ASER,Senegal,-16.6500,13.9500,Operating,2012-01-01,0
CLUBER,THIALANE,ASER,Senegal,-16.6278,13.8887,Operating,2012-01-01,0
CLUBER,Dionewar-Niodor,Unkonwn,Senegal,-16.7170,13.8670,Operating,2008-01-01,0
CLUBER,Gababé,PNUD,Senegal,-13.5500,16.1167,Operating,2016-01-01,0
CLUBER,Ndellé,Unkonwn,Senegal,-16.2881,16.1678,Operating,2008-01-01,0
CLUBER,Oudalaye,PNUD,Senegal,-12.4348,14.1171,Operating,2016-01-01,0
CLUBER,Vélingara,SENELEC,Senegal,-14.1059,13.1441,Operating,2006-01-01,0
CLUBER,Ololosokwan,Rafiki Power,Tanzania,35.3149,1.8250,Operating,2015-01-01,0
CLUBER,Soitsambu,Rafiki Power,Tanzania,35.4167,-1.9000,Operating,2015-01-01,0
CLUBER,Chang'ombe,Rafiki Power,Tanzania,39.2600,-6.8400,Operating,2017-01-01,356
CLUBER,Dongo,Rafiki Power,Tanzania,39.7186,-7.9024,Operating,2017-01-01,0
CLUBER,Temeke,Rafiki Power,Tanzania,36.7235,-3.8432,Operating,2015-01-01,0
CLUBER,Makumira,Unkonwn,Tanzania,36.8270,-3.3748,Unknown,2011-01-01,0
CLUBER,Ngarenanyuki,Unkonwn,Tanzania,36.8362,-3.1551,Unknown,2011-01-01,0
CLUBER,Loliondo,TANESCO,Tanzania,35.6170,-2.0514,Operating,2012-01-01,0
CLUBER,Ngombeni,Unkonwn,Tanzania,39.6936,-7.8979,Operating,2014-01-01,0
CLUBER,Somanga / Kilwa,Unkonwn,Tanzania,39.2960,-8.3893,Operating,2008-01-01,0
CLUBER,Leganga / Chitego,Unkonwn,Tanzania,36.3690,-5.7138,Operating,2015-01-01,0
CLUBER,Lobilo / Lenjulu,Unkonwn,Tanzania,36.8180,-5.9961,Operating,2015-01-01,0
CLUBER,Ngutoto / Chitego,Unkonwn,Tanzania,36.3317,-5.5960,Operating,2015-01-01,0
CLUBER,Silale / Makawa,Unkonwn,Tanzania,36.5360,-5.7540,Operating,2015-01-01,0
CLUBER,Runzewe,Unkonwn,Tanzania,31.5250,-3.3387,Operating,2013-01-01,65
CLUBER,Uyovu,Unkonwn,Tanzania,31.5030,-3.3194,Operating,2014-01-01,25
CLUBER,Bomalang'ombe,Unkonwn,Tanzania,37.1370,-3.3360,Operating,2001-01-01,331
CLUBER,Maguta/Lung'ali (I&II),Unkonwn,Tanzania,36.1938,-7.6689,Unknown,2015-01-01,0
CLUBER,Mawengi,ACRA-CCS with the local NGO Njombe Development Office (NDO),Tanzania,34.4716,-9.8429,Operating,2014-01-01,0
CLUBER,Biharamulo,Unkonwn,Tanzania,31.3110,-2.6369,Operating,2013-01-01,0
CLUBER,Runazi,Unkonwn,Tanzania,31.3820,-2.8149,Operating,2014-01-01,69
CLUBER,Ngara,Unkonwn,Tanzania,30.6550,-2.5097,Operating,2013-01-01,0
CLUBER,Ilela,Unkonwn,Tanzania,32.1300,-6.7982,Operating,2015-01-01,0
CLUBER,Ilunde,Unkonwn,Tanzania,32.4840,-6.7420,Operating,2015-01-01,0
CLUBER,Nsenkwa,Unkonwn,Tanzania,32.0170,-6.7768,Operating,2015-01-01,0
CLUBER,Kasulu,Unkonwn,Tanzania,30.1070,-4.5748,Operating,2012-01-01,0
CLUBER,Kibondo,Unkonwn,Tanzania,30.7230,-3.5869,Operating,2012-01-01,0
CLUBER,Matadi,Unkonwn,Tanzania,37.1030,-3.2344,Operating,2013-01-01,35
CLUBER,Nyangao,Unkonwn,Tanzania,39.2914,-10.3333,Unknown,2010-01-01,0
CLUBER,Kijungu,Unkonwn,Tanzania,37.1820,-5.3968,Operating,2014-01-01,10
CLUBER,Yovi Phase I,Unkonwn,Tanzania,36.8041,-7.5682,Unknown,2015-01-01,0
CLUBER,Kongwa,Unkonwn,Tanzania,37.8490,-7.2607,Operating,2016-01-01,0
CLUBER,Ludewa,Unkonwn,Tanzania,34.6920,-10.1067,Operating,2012-01-01,0
CLUBER,Mavanga,Unkonwn,Tanzania,35.1048,-9.8678,Operating,2002-01-01,0
CLUBER,Kipengele,Unkonwn,Tanzania,34.4307,-9.3013,Operating,2012-01-01,0
CLUBER,Mahanje (East),Unkonwn,Tanzania,35.1960,-9.9560,Operating,2014-01-01,0
CLUBER,Mbangomao,Unkonwn,Tanzania,35.0740,-11.0210,Operating,2015-01-01,842
CLUBER,Mbinga,Unkonwn,Tanzania,34.9970,-10.9499,Operating,2011-01-01,0
CLUBER,Namtumbo,Unkonwn,Tanzania,36.1380,-10.4636,Operating,2011-01-01,0
CLUBER,Chipole Mission,Unkonwn,Tanzania,35.2010,-10.8630,Operating,2006-01-01,0
CLUBER,Chipole Mission,Unkonwn,Tanzania,35.2705,-10.8052,Operating,2016-01-01,7800
CLUBER,Chipole Mission,Unkonwn,Tanzania,35.2010,-10.8630,Operating,2014-01-01,0
CLUBER,Tunduru,Unkonwn,Tanzania,37.3350,-11.0422,Operating,2010-01-01,0
CLUBER,Lumeme,Unkonwn,Tanzania,34.9540,-11.1570,Operating,2014-01-01,0
CLUBER,LUNDOMATO MISSION,Unkonwn,Tanzania,34.8000,-10.8530,Operating,2014-01-01,0
CLUBER,Chambo,Unkonwn,Tanzania,32.6560,-4.2068,Operating,2013-01-01,68
CLUBER,Segese,Unkonwn,Tanzania,32.4210,-3.5335,Operating,2014-01-01,29
CLUBER,Ulowa No. 5,Unkonwn,Tanzania,32.1230,-4.2119,Operating,2013-01-01,85
CLUBER,Lyabukande,Unkonwn,Tanzania,32.9300,-3.5699,Operating,2014-01-01,36
CLUBER,Mwakitolyo,Unkonwn,Tanzania,32.7350,-3.3926,Operating,2014-01-01,38
CLUBER,Kona Nne,Unkonwn,Tanzania,31.7427,-5.0340,Operating,2014-01-01,14
CLUBER,Loya,Unkonwn,Tanzania,33.8470,-5.0409,Operating,2015-01-01,0
CLUBER,Lutende,Unkonwn,Tanzania,33.4860,-4.9506,Operating,2015-01-01,0
CLUBER,Tura,Unkonwn,Tanzania,33.8435,-5.4950,Operating,2015-01-01,0
CLUBER,Kinko,Unkonwn,Tanzania,38.3131,-4.6596,Operating,2006-01-01,100
CLUBER,Mlola Lwandai,Unkonwn,Tanzania,38.4280,-4.6289,Operating,2013-01-01,40
CLUBER,Mnazi,Unkonwn,Tanzania,38.3070,-4.4264,Operating,2013-01-01,12
CLUBER,Kimbo,Unkonwn,Tanzania,38.4820,-4.9482,Operating,2013-01-01,23
CLUBER,Mashewa,Unkonwn,Tanzania,38.6690,-5.1562,Operating,2013-01-01,12
CLUBER,Isenzanya,REDAVIA,Tanzania,32.7200,-8.8000,Operating,2017-01-01,0
CLUBER,Digo Digo,Rafiki Power,Tanzania,35.7100,-2.1300,Operating,2015-01-01,0
CLUBER,Biharamulo,TENESCO,Tanzania,31.3100,-2.6300,Operating,2004-01-01,0
CLUBER,"Bwisya, Ukara Island",JUMEME,Tanzania,33.0300,-1.8740,Operating,2016-01-01,0
CLUBER,Itaswi,Rafiki Power,Tanzania,36.0000,-4.5500,Operating,2016-01-01,0
CLUBER,Kalumbaleza Power Project,Unkonwn,Tanzania,31.5300,-7.6000,Operating,2015-01-01,0
CLUBER,Kasulu,TENESCO,Tanzania,30.1000,-4.5700,Operating,2010-01-01,0
CLUBER,Kigoma,NextGen Solawazi,Tanzania,30.5200,-4.6400,Operating,2013-01-01,0
CLUBER,Kigoma,TENESCO,Tanzania,29.6600,-4.8800,Operating,2010-01-01,0
CLUBER,Komolo,Rafiki Power,Tanzania,36.7175,-3.8343,Operating,2014-01-01,0
CLUBER,Kwa Mtoro,Rafiki Power,Tanzania,35.4300,-5.2300,Operating,2016-01-01,0
CLUBER,Liwale,TENESCO,Tanzania,37.9200,-9.8000,Operating,2012-01-01,0
CLUBER,Ludewa,TENESCO,Tanzania,34.6800,-9.8200,Operating,2008-01-01,0
CLUBER,Lwega Hydropower Project,Unkonwn,Tanzania,30.3600,-6.3100,Operating,2014-01-01,0
CLUBER,MAFIA ISLAND,TANESCO,Tanzania,39.7833,-7.8500,Operating,2014-01-01,0
CLUBER,Mafia Solar Project,Unkonwn,Tanzania,39.7500,-7.8600,Operating,2015-01-01,0
CLUBER,Makete / Lyamanji hydropower,KIBATCO Co. Ltd,Tanzania,34.0600,-9.2000,Operating,2014-01-01,0
CLUBER,Malambo,Rafiki Power,Tanzania,30.5800,-6.1500,Operating,2016-01-01,0
CLUBER,Mbinga,Andoya Hydro Electric Power Ltd (AHEPO),Tanzania,34.9800,-10.9400,Operating,2015-01-01,0
CLUBER,Mpanda Solar Project,Unkonwn,Tanzania,31.0700,-6.3400,Operating,2015-01-01,0
CLUBER,Nantumbo,TENESCO,Tanzania,36.1300,-10.4600,Operating,2012-01-01,0
CLUBER,"Ngombei, Mafia Island",TANESCO,Tanzania,39.7500,-7.8690,Operating,2014-01-01,0
CLUBER,Songea,St. Agnes Chipole,Tanzania,35.6400,-10.6400,Operating,2015-01-01,0
CLUBER,Sumbawanga,Nkwilo project,Tanzania,31.6100,-7.9400,Operating,2013-01-01,0
CLUBER,Sumbawanga,TENESCO,Tanzania,31.6100,-7.9400,Operating,2010-01-01,0
CLUBER,Sumbawanga Solar Project,Unkonwn,Tanzania,31.6100,-7.9400,Operating,2015-01-01,0
CLUBER,Uzia Hydro Power Projecft,Unkonwn,Tanzania,31.6500,-7.7500,Operating,2015-01-01,0
CLUBER,Assoukoko,Unkonwn,Togo,0.6590,8.0000,Operating,2017-01-01,500
CLUBER,Yegue,CEET,Togo,0.6500,8.1833,Operating,2016-01-01,0
CLUBER,FOLO BANDA,Unkonwn,Togo,0.7000,8.9333,Unknown,2018-01-01,0
CLUBER,KANDJO,Unkonwn,Togo,0.2585,9.5464,Unknown,2018-01-01,0
CLUBER,TAKA/TEMA,Unkonwn,Togo,0.5167,9.8167,Unknown,2018-01-01,0
CLUBER,TASSI,Unkonwn,Togo,0.6500,8.6833,Unknown,2018-01-01,0
CLUBER,ELEVAGNON,Unkonwn,Togo,1.3000,8.0000,Unknown,2018-01-01,0
CLUBER,KOUVON,Unkonwn,Togo,1.0100,9.0000,Unknown,2018-01-01,0
CLUBER,MONO,Unkonwn,Togo,1.2333,8.4500,Unknown,2018-01-01,0
CLUBER,Sokode,CEET,Togo,1.1333,8.9833,Operating,2016-01-01,0
CLUBER,Djarikpanga,CEET,Togo,0.5667,8.7667,Operating,2016-01-01,130
CLUBER,GBAO,Unkonwn,Togo,1.3833,9.4667,Unknown,2018-01-01,0
CLUBER,Bandjeli,CEET,Togo,0.6167,9.4500,Operating,2016-01-01,85
CLUBER,BOUNLARE,Unkonwn,Togo,0.7667,9.4000,Unknown,2018-01-01,0
CLUBER,Dimori,CEET,Togo,0.5896,9.2033,Operating,2016-01-01,108
CLUBER,Dimouri,CEET,Togo,0.5833,9.2025,Operating,2016-01-01,0
CLUBER,Kountoum,Unkonwn,Togo,0.5700,9.1200,Operating,2017-01-01,0
CLUBER,Mandouri,CEET,Togo,0.8167,10.8500,Operating,2016-01-01,194
CLUBER,TCHAPOSSI,Unkonwn,Togo,0.6212,9.0601,Unknown,2018-01-01,0
CLUBER,WALELE,Unkonwn,Togo,0.6500,9.1667,Unknown,2018-01-01,0
CLUBER,LAMA-DESSI 1,Unkonwn,Togo,1.1861,9.5511,Unknown,2018-01-01,0
CLUBER,DJABOKOU,Unkonwn,Togo,0.4514,9.9364,Unknown,2018-01-01,0
CLUBER,GARIMBOM,Unkonwn,Togo,0.7500,9.7333,Unknown,2018-01-01,0
CLUBER,KATCHAMBA CENTRE,Unkonwn,Togo,0.5258,9.8875,Unknown,2018-01-01,0
CLUBER,KPANKPANDE,Unkonwn,Togo,0.4000,9.8833,Unknown,2018-01-01,0
CLUBER,NAMAB,Unkonwn,Togo,0.6000,9.8167,Unknown,2018-01-01,0
CLUBER,NANDOUTA,Unkonwn,Togo,0.4054,9.6033,Unknown,2018-01-01,0
CLUBER,NAPIMBO,Unkonwn,Togo,0.6500,9.8167,Unknown,2018-01-01,0
CLUBER,POUTAMELE,Unkonwn,Togo,0.5500,9.5167,Unknown,2018-01-01,0
CLUBER,AGBASSA,Unkonwn,Togo,0.9236,9.7875,Unknown,2018-01-01,0
CLUBER,KORE,Unkonwn,Togo,1.1833,9.8833,Unknown,2018-01-01,0
CLUBER,TCHITCHIRA,Unkonwn,Togo,1.2879,10.0069,Unknown,2018-01-01,0
CLUBER,Kara,CEET,Togo,1.1833,9.5500,Operating,2016-01-01,0
CLUBER,DISSANI (BASSAMBA),Unkonwn,Togo,1.1167,10.0500,Unknown,2018-01-01,0
CLUBER,KOUNITI,Unkonwn,Togo,1.1332,10.0000,Unknown,2018-01-01,0
CLUBER,Barkoissi,CEET,Togo,0.3119,10.5478,Operating,2016-01-01,0
CLUBER,AGBESSIA,Unkonwn,Togo,0.9206,6.5702,Unknown,2018-01-01,0
CLUBER,AGBLEDO,Unkonwn,Togo,0.9667,6.5500,Unknown,2018-01-01,0
CLUBER,AGOVE,Unkonwn,Togo,0.9831,6.3331,Unknown,2018-01-01,0
CLUBER,ATTI-ATOVOU,Unkonwn,Togo,0.9000,6.4500,Unknown,2018-01-01,0
